#{"t_start": 1775517624.6495583, "env_id": "None"}
r,l,t
22.84017,8,2.707009
23.428029,8,3.651221
19.390569,8,4.870477
1.243151,14,6.562117
22.866649,6,7.517236
22.562735,9,8.823392
24.120952,9,10.128436
26.813003,10,11.112111
26.346839,8,12.063611
24.437454,9,13.06533
8.533943,10,14.451399
22.944853,8,14.918749
1.382416,7,15.632072
24.253725,9,16.612272
20.026446,12,18.048211
21.734991,10,19.112112
29.131745,13,20.517709
20.716512,9,21.238117
23.498272,12,22.581693
27.81416,9,24.021507
24.917249,6,24.880996
27.83781,12,26.259047
4.788561,9,27.654114
17.376726,9,28.816509
25.665885,8,29.556456
27.07285,10,30.49899
-2.171545,12,32.071793
24.795868,10,33.544252
30.012726,15,34.931308
27.223394,8,36.364859
29.268076,10,37.356383
23.213605,8,38.640186
-1.087084,2,38.945138
20.185438,8,40.136476
18.855982,8,40.87486
26.902101,8,42.222314
25.986853,9,43.532632
27.73405,9,44.265571
28.403605,12,45.766368
26.980423,8,46.508515
29.382917,9,48.093165
21.592521,10,49.075249
25.409532,8,50.451946
7.263377,9,51.833531
29.503656,10,52.822165
24.580346,12,54.453111
20.349118,8,55.703233
11.18461,9,56.699086
25.311532,8,57.930089
14.69778,17,59.981004
21.941669,8,60.716735
0.038818,2,61.090513
12.420658,17,62.412553
20.927227,8,63.032098
26.009151,10,64.935613
23.874231,7,66.029279
25.086582,10,67.127861
7.689594,19,69.266166
25.250111,8,70.216225
28.264815,9,71.550143
26.132203,6,72.479444
20.311214,8,73.132813
19.995889,8,73.97336
4.210027,21,76.471597
29.817222,15,78.479437
20.47146,8,79.217964
31.383516,18,81.2326
23.476341,10,81.962185
29.657138,11,82.991741
25.39873,9,84.082404
22.743001,8,85.559039
24.071382,9,86.60204
-5.94166,11,87.876192
24.432644,10,88.604659
27.897304,9,89.62855
26.495501,11,90.872512
26.654874,7,91.827051
3.740957,5,92.922614
10.211439,11,94.577116
5.707986,10,96.349818
23.289107,7,97.076104
17.92147,9,98.032561
21.103249,8,99.067577
22.408503,11,100.479238
2.355613,8,101.479278
18.892698,9,102.244562
5.57139,5,103.259518
20.136718,10,104.539913
26.0756,9,106.048056
28.953451,9,107.055907
23.060427,12,108.513707
25.915697,8,109.613223
25.392763,12,110.905465
24.488549,7,111.961184
8.093499,8,112.974703
23.545966,10,114.484468
19.855764,8,115.514517
24.31057,8,116.495077
23.264841,12,117.561971
24.578022,13,119.138916
35.478996,13,120.533139
19.730497,9,122.104188
18.120282,10,123.736464
22.282592,8,124.724066
22.145003,8,125.38837
34.743517,17,127.813061
24.927637,10,129.870205
24.467508,12,131.528401
24.460679,7,132.229843
23.649639,8,133.384446
17.948738,10,134.544796
25.187935,8,135.594007
25.026881,11,136.957155
9.1438,15,138.508468
29.169521,8,139.535599
1.685964,7,140.396765
26.764665,7,141.474839
28.18633,9,142.563864
21.716587,10,143.792231
0.797657,9,145.067441
24.253191,11,146.150633
24.5804,7,147.149262
21.667211,14,148.806045
25.803196,11,149.995446
25.586634,8,150.706783
24.547829,8,151.715162
22.789062,8,152.367033
27.412067,8,153.007584
25.157186,8,153.857029
25.712316,9,154.546998
27.680118,9,155.260754
5.234564,5,156.402016
23.643689,8,157.25547
26.118991,8,158.194082
1.527749,10,159.85764
20.865725,8,160.859368
22.896865,9,161.831937
26.750115,9,162.863748
24.086539,9,164.103967
26.705389,8,165.135052
0.059838,12,166.159333
21.994015,9,166.970209
10.235559,19,169.373228
24.138089,8,170.365618
23.679648,9,171.218182
27.43434,7,172.226393
26.45212,12,173.287421
10.54781,12,174.534266
24.984482,9,175.595634
9.359953,19,177.101354
24.985149,8,178.090952
25.973373,10,179.46508
23.122793,11,180.52834
17.925526,8,181.891492
22.757753,10,183.188618
21.887528,7,183.949608
24.364264,7,184.417102
25.56635,7,185.091691
25.578624,10,186.387525
-0.407176,7,187.399106
25.860146,8,188.480834
21.208323,7,190.506189
26.029082,9,191.36003
20.243336,9,192.536783
27.943989,9,193.837849
27.284248,8,194.927627
21.260949,9,195.865201
25.698103,9,197.183197
