#{"t_start": 1775520290.429649, "env_id": "None"}
r,l,t
224.532652,83,5.124996
117.075347,41,6.53027
221.500552,84,9.192165
119.334248,41,10.861793
75.368248,25,12.589407
87.030423,30,14.051522
194.230646,67,16.158756
162.802889,57,18.190766
73.250753,25,19.297501
176.718938,63,23.226345
228.03352,86,26.439576
217.126496,83,29.623606
81.155939,27,30.793013
103.55586,35,32.569983
105.034277,38,34.889258
125.447918,45,36.662766
214.603739,85,40.34403
234.169968,87,43.218031
131.069574,45,45.955245
234.009804,86,49.117329
231.694133,84,52.39021
228.840666,84,56.7363
201.418465,81,59.897675
222.548112,85,62.986294
212.261023,82,66.846212
227.144787,85,70.373165
115.464344,42,72.663188
236.838456,89,75.570006
161.845268,58,78.420094
140.517566,50,80.382625
229.357341,87,83.527869
219.091908,85,86.382126
146.564274,53,89.217124
222.450453,87,92.851826
176.148208,62,95.356897
123.338083,45,96.915611
79.242902,28,98.551753
230.810096,86,101.373111
220.769638,83,104.918211
210.899506,81,122.902403
231.443795,88,125.908507
220.867755,84,128.66908
233.763517,87,132.636677
223.762506,86,136.022931
232.048871,86,139.165489
221.935257,84,143.079478
103.542634,37,144.674266
224.831435,84,147.431627
230.116423,87,150.574354
193.90234,69,153.96999
89.164334,31,155.573231
218.814765,83,158.307714
227.603089,85,161.138597
224.915915,86,165.120787
208.477831,85,167.920896
207.790404,72,170.627972
235.668033,86,174.577281
186.067375,65,176.791656
221.560449,86,180.016932
218.697541,82,183.430622
213.326909,84,186.990893
174.997793,62,189.399676
174.32916,60,190.807173
131.982973,46,193.890745
220.770897,83,196.711028
115.078749,43,198.144045
226.352626,86,201.420468
230.882855,85,204.901392
108.736249,38,206.14271
177.521005,64,208.080814
162.916724,84,211.083969
198.975161,83,214.864514
196.715819,81,232.465466
29.852585,16,233.826605
220.861678,84,237.70836
207.992642,84,240.716478
119.916206,43,242.166231
224.930869,86,245.240929
217.455116,83,248.418261
218.842474,77,251.038667
216.134051,83,254.34081
206.767053,83,258.087774
213.481408,87,261.29142
220.196279,83,264.210308
213.522595,83,267.908315
191.977925,65,269.716428
222.547272,85,272.959072
180.748348,62,275.382263
228.357624,87,279.007149
70.02164,27,280.50775
201.125568,73,283.191995
237.121938,89,287.065825
229.81561,86,289.935199
219.293972,85,292.514758
225.039883,86,296.474516
227.463881,84,299.353038
97.219891,35,300.931392
227.041087,85,303.658306
218.692347,85,307.715928
228.931274,85,310.676645
190.737334,73,313.722933
223.793269,86,317.381506
205.722856,82,321.147868
191.238744,68,323.970137
149.630794,55,326.750112
213.294849,85,330.485281
224.050956,86,348.017866
213.820601,84,350.925643
212.720385,75,354.780407
229.409563,87,357.848665
218.585134,85,361.119042
123.858679,43,363.927993
166.14607,61,365.674077
223.924478,87,369.077805
211.914632,83,371.570803
221.951908,84,375.54926
110.787707,41,377.359435
217.138796,84,380.217752
215.39134,85,384.228682
213.867926,84,387.113521
227.310142,86,390.027658
227.797333,86,393.635054
228.970883,87,396.628612
223.228313,84,399.351015
221.575857,78,403.383595
164.756429,59,405.823258
90.306581,31,406.713816
210.428447,84,410.024422
159.177591,56,412.294451
225.630851,84,416.27701
228.084683,84,419.243097
229.69001,83,422.051716
135.65322,50,424.089363
211.187955,82,427.061665
201.531645,83,429.85619
225.774934,87,433.448466
216.413344,85,436.050898
220.529172,84,439.581393
217.365102,80,458.100013
206.108719,75,460.863009
224.709967,86,463.784828
207.794097,75,466.452644
223.313946,86,470.433162
223.041936,86,473.481087
222.520108,86,477.430321
245.043607,88,480.380152
216.706351,85,483.255457
221.86166,84,487.450908
128.829864,46,489.16819
239.80097,89,492.40172
219.680196,86,495.247072
230.078123,87,499.069835
156.163801,56,500.695133
150.441464,54,503.248599
172.54461,62,505.311951
210.458213,81,509.033299
210.961109,81,512.102232
223.23008,86,514.926949
228.461495,87,518.693884
221.789817,85,521.219067
228.421098,86,523.960979
222.06467,84,527.446526
169.056656,62,529.726397
88.499276,30,530.54702
227.90141,84,533.635109
203.545581,83,537.395076
221.218408,86,540.735299
116.118178,45,542.289234
234.106319,88,545.975547
219.097911,84,548.459219
220.812971,85,551.566154
225.617982,87,569.916904
231.76341,88,573.524657
206.593487,83,576.380416
228.985181,88,580.090878
225.714795,86,582.794497
228.539257,86,585.707091
199.769731,83,589.608948
230.847924,87,592.705849
207.268534,79,595.842238
213.086639,82,599.927103
213.600806,83,602.726298
226.52219,85,605.449132
215.409289,84,609.179883
230.664771,87,612.262746
217.930896,83,615.54463
146.200167,53,617.565588
229.066208,86,622.360196
213.688186,82,625.467055
99.701094,35,626.915893
183.01669,67,629.550873
188.25906,67,633.480154
212.355279,82,636.768837
231.732343,88,640.26584
215.288007,80,644.422438
221.802383,85,647.726902
213.107648,84,651.115591
218.294534,84,655.371374
220.975417,85,658.513689
205.215289,81,661.994196
197.872588,83,666.059354
207.966183,81,669.222724
96.668219,35,686.073492
237.023877,88,689.112848
214.111684,86,693.580175
204.235661,79,696.620541
209.190656,84,699.761108
140.113887,51,703.038922
72.985712,25,703.913401
184.890807,80,707.196803
231.481836,88,710.489327
213.999859,82,714.21894
189.68257,79,717.060151
214.560287,85,719.819245
230.268037,88,723.88952
179.673713,68,726.38204
219.575765,84,729.071413
186.524155,81,732.722382
230.488535,85,735.515573
217.895598,83,738.137093
227.864008,87,741.95501
224.369913,86,745.154891
221.697501,86,748.917805
224.225687,86,752.424414
229.553073,85,755.390638
213.321687,83,758.522103
236.599494,88,762.567068
104.735423,37,764.365742
156.398504,62,766.623922
227.513529,87,769.419793
227.888679,86,773.8211
217.312394,84,777.067424
218.586944,84,780.206123
226.145141,84,784.861092
221.678274,87,802.832112
221.482763,84,806.204365
214.895986,83,810.216234
199.720088,70,813.052716
237.184609,88,816.349313
206.770448,75,820.724135
125.563464,43,822.229059
240.79582,87,825.291122
229.005258,86,828.003575
218.024527,86,832.378556
229.278575,87,836.071163
97.812793,35,837.379856
206.711873,84,841.979314
220.095892,86,845.126373
246.519055,86,848.258831
214.727017,82,852.728818
190.347536,83,855.840711
217.749076,86,859.104951
220.490644,85,863.345513
191.954617,82,866.538071
221.280582,87,869.665059
208.265447,83,872.832896
-49.30488,28,875.463408
219.589135,84,878.366504
218.077846,83,881.238736
207.788987,83,885.105803
201.474338,85,888.052711
212.68146,82,890.954233
113.58256,40,892.722392
228.656578,85,897.592266
223.240695,86,900.981322
225.536937,85,903.698308
