#{"t_start": 1775466088.9447398, "env_id": "None"}
r,l,t
86.599352,140,3.121445
91.722016,140,4.828587
109.676952,140,6.47119
42.815326,43,7.137075
98.078752,140,8.78069
96.516766,140,10.399813
38.929456,39,10.964574
88.745373,140,12.699658
110.017828,140,15.120287
101.690738,140,16.827604
103.886447,140,18.554781
113.421203,140,20.288093
42.985561,45,20.996377
114.241197,140,22.779249
96.419357,140,24.451359
105.66327,140,26.286523
106.952719,140,28.921095
114.204549,140,30.699813
29.7469,29,31.276471
107.137041,140,32.990807
96.638859,140,34.739948
98.678696,140,36.42531
113.081185,132,38.080415
56.668473,64,38.996581
114.005674,140,40.697434
96.148947,140,43.111154
105.074746,140,44.853471
89.183489,140,46.629691
115.501167,140,48.305069
103.695755,140,49.980025
92.229739,140,51.675256
104.000961,140,53.367162
97.318756,140,55.89261
99.436062,140,57.574006
94.004648,140,59.35424
25.905757,24,59.80539
113.016293,140,61.564124
104.272963,140,63.291255
47.979149,49,64.016246
118.211877,140,65.69222
102.036973,140,67.389719
96.167216,140,69.990253
102.259851,140,71.706915
102.019334,140,73.423885
102.091408,140,75.15781
96.682019,140,76.896098
88.874645,140,78.620663
106.96626,140,80.305897
98.94265,140,82.639926
102.772158,140,84.330266
114.600882,140,86.125772
106.456921,140,87.842744
96.151976,140,89.520885
118.525054,140,91.25761
108.179618,140,92.976726
97.489265,140,94.685042
101.459077,140,97.140747
104.529398,140,98.822177
110.955104,140,100.510648
100.251809,140,102.130888
103.379465,140,103.732157
99.85641,140,105.414882
106.588363,140,107.116755
100.659175,140,109.526796
35.672845,35,110.097158
85.999834,140,111.763362
107.15826,140,113.409258
98.961496,140,115.085997
103.304429,140,116.819975
107.447897,140,118.501503
94.022666,140,120.219143
120.048412,140,122.721348
95.130788,140,124.41472
119.130324,140,126.088887
103.65651,140,127.851074
102.308234,140,129.566365
114.36046,140,131.309076
102.142916,140,149.635842
103.535191,140,152.123032
103.390554,140,153.878299
103.889919,140,155.655998
101.854092,140,157.374705
98.451987,140,159.079998
98.006336,140,160.84723
95.024005,140,162.530295
89.089752,103,163.975583
106.391766,140,166.58493
86.01712,140,168.281361
100.114655,140,169.92542
96.103451,140,171.55767
100.918841,140,173.283522
72.95899,82,174.347413
73.260924,82,175.416479
107.000425,140,177.124896
112.310021,140,179.362542
106.019868,140,180.954184
105.647897,140,182.445963
112.793863,140,184.044449
92.384278,140,185.639081
115.326131,140,187.264986
106.189617,140,188.93748
113.7899,140,190.803561
114.192136,140,192.394724
94.762867,140,194.044485
92.013197,140,195.705295
100.782736,140,197.257411
93.551359,140,198.859399
