#{"t_start": 1775521763.746626, "env_id": "None"}
r,l,t
21.391296,15,4.108895
33.577869,22,5.865032
32.566225,21,8.308786
25.025602,15,9.672387
22.460939,10,10.230607
25.152273,13,12.032628
37.659942,27,14.860716
25.688234,14,16.698528
24.020204,13,18.143998
29.393462,23,20.21541
27.45388,19,22.111378
27.724684,16,23.264612
19.744131,11,24.753627
27.029227,17,25.54916
21.089365,9,26.986534
28.376564,17,29.837181
27.842117,16,31.779166
18.588189,10,32.339282
25.019326,13,34.202018
23.576203,13,36.081733
17.611247,8,37.407382
45.118484,28,40.511684
21.140405,10,41.583165
29.515856,20,43.895208
21.145622,12,45.91283
35.743713,23,47.669043
35.110818,19,49.932647
23.90416,16,51.761293
33.081873,21,53.917068
22.860015,12,55.610351
26.515597,20,58.216773
35.485123,20,61.001172
19.195251,11,62.667074
28.932554,17,65.083511
26.818883,14,66.550822
19.343238,10,68.249637
31.599813,22,70.136348
24.81081,12,71.536947
31.19876,23,73.417193
38.101271,19,75.292657
23.273836,12,76.686292
14.692155,10,78.742362
18.517124,10,79.64707
26.82893,15,81.060341
26.131588,16,83.039165
22.605881,10,84.223182
22.336499,12,86.058842
23.665729,11,87.297012
18.533762,9,87.9011
26.78724,17,91.259789
33.538679,19,93.178116
25.639565,13,94.642715
25.267654,13,96.036573
26.30437,14,97.539611
29.360577,15,99.338078
27.058949,20,101.728603
43.658038,30,104.804816
80.361558,62,108.755478
19.839997,10,110.381951
28.600601,17,111.901625
29.802779,16,112.963954
37.964172,31,117.447968
25.608149,16,119.16341
24.469909,13,121.080688
20.649275,9,121.685888
25.369755,12,123.447491
20.361665,8,124.478707
37.840168,27,127.024312
27.876118,17,129.670535
33.768242,18,131.080152
31.5396,19,133.058058
21.825777,10,134.094836
35.138506,19,136.301033
22.198311,12,137.68918
25.029793,13,139.016158
26.60615,15,140.389742
26.221103,13,142.152996
30.818721,23,144.316484
32.533856,20,147.59797
26.751009,18,149.830638
21.726416,11,151.208111
26.845919,18,152.798004
27.933234,17,154.5351
32.585542,20,156.912924
28.670526,19,158.408907
26.039543,13,159.506361
19.691079,13,160.973979
36.72233,25,163.69764
22.41534,10,165.099686
20.941757,11,166.032811
30.172165,16,167.930024
22.183117,10,168.981122
35.894585,19,170.808079
22.557444,12,171.748892
19.83791,12,173.910611
35.130444,24,176.610404
20.702502,10,177.507782
17.621413,8,178.741416
26.826768,13,180.171906
25.270754,13,181.55423
30.63282,18,183.38359
16.909782,6,184.733374
25.843172,12,186.554239
33.978514,30,189.911382
27.946971,17,192.297873
29.68755,17,194.676016
37.78441,23,196.720732
20.807784,9,197.785293
24.005654,17,199.667757
24.772047,12,201.014814
28.340541,18,203.067012
22.286235,14,205.35244
22.195566,11,206.302814
29.405119,15,208.480548
30.941434,19,210.531867
28.933931,16,212.44709
22.520796,11,213.777776
39.333015,27,216.621552
34.38372,24,218.5864
26.84602,14,219.633747
23.823724,11,221.105651
35.43352,19,223.000931
32.899638,21,225.690492
24.772097,13,227.039577
24.041286,12,228.029854
19.703792,10,229.463295
22.630137,11,230.104226
23.755656,13,232.44935
23.256454,11,233.439751
26.103255,14,234.893701
20.763801,10,235.865279
34.530877,20,238.022596
41.037134,27,241.457502
35.856703,22,243.68145
23.718069,10,245.147268
27.467986,18,246.682478
25.452703,12,248.183867
24.457377,13,249.888966
22.163629,12,250.998157
25.518197,14,252.31914
17.709645,8,252.861081
28.256093,14,254.218033
27.489524,22,256.857575
32.210703,20,258.402907
22.998867,13,260.881062
31.705971,20,263.285428
38.654273,24,265.263229
44.839375,30,267.846783
34.653938,23,270.277841
26.871764,16,272.178541
25.453829,16,273.665777
28.244507,15,275.108376
24.017044,13,276.129774
25.916469,17,278.358272
22.109946,12,278.861769
21.889252,15,287.701373
29.573251,18,289.204929
25.431153,15,290.993493
27.069347,19,294.160135
28.499284,16,295.94424
19.864417,8,296.880553
24.906198,14,298.236283
60.908698,78,304.99555
32.54724,16,307.218144
31.232077,21,309.186599
34.14372,22,311.551237
26.163974,14,312.974651
24.835061,17,314.837465
25.643157,14,316.625142
31.051886,18,318.947369
28.674706,14,319.974482
23.4148,11,322.367505
24.225727,11,323.794922
29.536564,17,325.675537
25.390184,14,326.723338
24.598453,12,327.741834
30.546317,20,329.667979
47.916779,33,332.533208
23.935565,12,333.929698
25.443168,16,335.434784
25.213463,15,336.905643
30.29793,17,338.779211
29.426342,18,340.549787
22.878413,10,341.473615
19.17169,7,342.417423
41.430037,26,345.518698
33.780043,27,348.834845
23.607839,15,350.630524
28.066541,15,352.763509
34.150002,19,354.538366
22.494839,15,356.625782
17.466346,11,357.857782
25.333399,14,359.430663
18.662431,9,360.589339
25.159315,16,361.894652
22.426863,13,363.642487
21.538997,11,364.942233
24.3864,14,366.254974
24.369719,14,367.939034
42.057267,27,370.597867
23.23459,10,371.098144
22.840041,12,372.27067
19.573361,12,373.516117
26.457498,16,374.745
29.849809,16,376.874028
23.926173,12,378.563178
33.325998,25,380.782514
30.344108,19,382.942797
26.695571,15,384.614385
40.714372,22,386.729057
20.109447,10,387.208609
31.024005,15,388.450271
26.585318,13,389.73243
28.840456,18,391.697194
17.757489,11,393.062018
26.837253,16,394.391089
21.701096,12,395.785028
24.501929,14,397.035276
27.551751,14,398.654583
35.036619,21,400.773099
31.998087,19,403.383767
26.136933,14,404.672286
36.134678,23,406.405178
33.048022,19,408.289844
20.689635,9,409.090018
18.297409,8,409.947569
23.134934,10,411.54006
29.303214,19,413.595351
33.071963,21,415.006581
38.189074,21,417.007728
30.07433,17,418.710317
28.725146,15,419.994514
20.426552,9,421.52174
17.028341,7,421.966208
28.335993,17,423.949369
26.492396,12,424.844931
22.934916,11,425.75073
24.850839,14,427.653905
20.604906,10,428.515532
18.863648,8,429.403957
32.792749,17,431.414463
30.848393,20,433.42507
26.467556,11,434.919306
24.799683,12,436.212911
22.193271,15,437.181996
20.127645,8,438.035156
16.680728,14,439.275177
