#{"t_start": 1775462324.6635838, "env_id": "None"}
r,l,t
-8.157263,220,4.460564
-6.169421,220,6.792122
-15.181788,220,9.127272
0.846867,220,11.429178
30.361101,220,14.139556
-18.05714,220,16.449911
22.655103,220,18.809455
11.991513,220,21.211645
23.539651,220,23.517863
11.02951,220,26.162504
31.316477,220,28.487036
29.965972,220,30.822131
12.925861,220,33.128277
47.794313,220,35.900652
17.625245,220,38.258769
-2.965102,220,40.61459
-0.381337,220,42.941357
-0.853177,220,45.304884
-19.702821,220,48.002526
8.847652,220,50.358274
17.128125,220,52.706642
12.035616,220,55.06081
10.530369,220,57.40283
45.806213,220,60.110211
48.256451,220,62.399051
32.290614,220,64.711521
33.492568,220,67.095352
35.196209,220,69.965226
41.698429,220,72.332891
22.243739,220,74.697076
-2.412838,220,77.012938
-5.628111,220,79.40276
58.798679,220,82.07241
16.267171,220,84.433968
26.575268,220,86.778841
34.016707,220,89.047599
21.863996,220,91.343825
25.651431,220,94.038015
40.048334,220,96.402619
36.412503,220,98.733708
45.54688,220,101.119543
40.289965,220,103.820075
47.859894,220,106.170668
54.980072,220,108.486127
28.084927,220,110.871042
58.536904,220,135.111462
34.103432,220,137.711071
36.548512,220,140.05148
37.742595,220,142.335513
38.665045,220,144.653915
35.946819,220,146.966501
28.491294,220,149.66424
43.544096,220,151.977314
47.442347,220,154.347592
25.526909,220,156.754707
32.494676,220,159.42777
47.13019,220,161.757828
48.700314,220,164.170525
48.612631,220,166.522385
61.458659,220,168.836168
29.996914,220,171.413993
51.570176,220,173.73048
56.830335,220,176.12683
71.370433,220,178.526031
52.182326,220,180.856241
40.677802,220,183.521774
29.245392,220,185.827229
53.500676,220,188.159777
49.173756,220,190.44698
52.566455,220,192.92254
46.855086,220,195.212713
84.267606,220,197.576416
71.367188,220,199.891847
47.613764,220,202.16967
41.395143,220,204.784605
56.22633,220,207.044522
49.207228,220,209.239485
47.817323,220,211.552795
54.396899,220,213.925605
34.344143,220,216.601228
42.920252,220,218.941331
59.448584,220,221.275219
64.725322,220,223.608733
47.600537,220,226.264321
53.861359,220,228.571383
51.138212,220,230.881189
38.226394,220,233.196193
49.04107,220,235.537658
38.631845,220,238.200656
41.991685,220,240.513286
44.285216,220,265.045252
48.663797,220,267.365138
31.74793,220,269.804182
53.326207,220,272.42234
52.294851,220,274.806001
27.451087,220,277.13329
59.595705,220,279.468764
62.09533,220,282.088877
61.482881,220,284.370682
48.400359,220,286.634647
40.486056,220,288.938408
59.893011,220,291.179664
40.189105,220,293.777411
53.971046,220,296.027432
56.88106,220,298.381897
54.47915,220,300.67171
59.136844,220,302.944605
41.831542,220,305.624675
82.921669,220,308.012566
50.188171,220,310.41135
49.565607,220,312.791306
59.72049,220,315.367088
39.560304,220,317.739806
74.563624,220,320.070661
45.905528,220,322.423951
60.680048,220,324.780353
58.450877,220,327.381736
49.529145,220,329.726217
60.829404,220,332.051489
60.85938,220,334.478177
55.083936,220,336.778201
55.729634,220,339.407791
51.559025,220,341.750298
56.211075,220,344.142843
57.730092,220,346.451558
59.025669,220,349.138548
51.970711,220,351.505451
52.491283,220,353.849544
62.782003,220,356.116982
62.116479,220,358.402776
56.33016,220,361.040727
45.967444,220,363.311276
58.411668,220,365.651143
63.564735,220,367.945692
64.694819,220,370.673784
62.723136,220,373.006492
55.198006,220,397.694695
63.961148,220,399.992458
53.075029,220,402.365886
53.377988,220,405.047818
63.917732,220,407.35872
64.989639,220,409.820302
55.390162,220,412.290021
51.362781,220,414.642748
66.089096,220,417.356551
67.018518,220,419.7194
61.105113,220,422.144753
47.336561,220,424.595752
53.369978,220,427.359262
60.165816,220,429.680988
58.170439,220,432.039582
55.682467,220,434.448878
52.824654,220,436.908209
56.938101,220,439.550522
58.308721,220,441.941768
64.192988,220,444.317992
46.133598,220,446.72109
61.78439,220,449.071725
57.443461,220,451.836235
50.827115,220,454.189993
58.564376,220,456.633779
57.418963,220,459.008421
63.083053,220,461.715163
61.196192,220,464.06193
47.964157,220,466.444679
57.021315,220,468.86331
60.447107,220,471.266968
53.303958,220,473.962632
60.581179,220,476.481124
55.371408,220,478.945624
61.244943,220,481.490657
68.607549,220,484.018822
73.148121,220,486.880823
53.451677,220,489.336097
64.066615,220,491.817495
56.264348,220,494.31267
70.915534,220,497.195228
63.000239,220,499.770862
49.511353,220,502.264958
57.510082,220,504.676421
50.852696,220,507.083987
48.977333,220,533.348427
58.110615,220,535.761505
51.077465,220,538.305189
52.59794,220,540.854062
71.261194,220,543.286159
63.647854,220,546.119316
58.260685,220,548.610548
63.409294,220,551.031748
56.968374,220,553.44834
46.022334,220,556.319322
70.411002,220,558.688419
49.076638,220,561.141584
61.904428,220,563.568599
69.554013,220,566.032347
50.824829,220,568.617316
65.390551,220,571.053026
45.173913,220,573.528545
64.255619,220,576.118161
61.586545,220,578.522547
72.065837,220,581.385369
75.25154,220,583.925796
67.769282,220,586.400627
63.496988,220,588.869576
56.195606,220,591.638478
56.246959,220,594.146262
63.4625,220,596.599165
64.713734,220,598.994454
70.089085,220,601.428281
56.37879,220,604.241732
65.006989,220,606.691819
59.20193,220,609.228373
53.256935,220,611.57566
57.302399,220,613.997903
60.976946,220,616.859884
50.965844,220,619.341244
55.312029,220,621.801729
54.145745,220,624.260677
59.442986,220,627.00646
58.004359,220,629.504282
67.121627,220,631.882539
69.574409,220,634.290296
65.688125,220,636.59224
59.70815,220,639.169867
65.091217,220,641.47962
64.875776,220,643.893507
68.68992,220,646.243
66.060488,220,684.794188
69.034908,220,687.722217
53.667041,220,690.115207
70.424824,220,692.488332
