#{"t_start": 1775517624.590952, "env_id": "None"}
r,l,t
3.296183,9,3.030809
28.471797,12,4.604416
25.446487,9,5.948822
27.031778,9,6.915921
29.177399,9,8.200212
22.752769,8,9.516981
24.134113,9,10.476607
20.864291,8,11.412725
3.691587,9,12.434324
30.06135,9,13.392484
4.809423,8,14.506242
27.094976,10,15.339728
23.814081,10,16.324374
22.060006,9,17.661592
0.808499,9,18.464206
26.608655,8,19.171575
20.304361,10,19.883321
10.625192,22,22.349488
23.340164,8,23.586953
24.546868,7,24.626554
4.244975,10,25.901222
21.573478,8,27.095127
3.110681,13,28.579126
26.126259,11,29.895257
24.112095,9,30.803456
25.291247,9,31.795128
28.278615,14,33.909306
18.094832,11,34.68029
23.524324,8,36.095108
27.770555,10,37.127779
24.717496,9,38.324219
23.714834,8,39.893777
20.189158,14,41.605618
23.202494,8,42.619978
23.820198,13,43.961694
27.03297,8,45.401043
24.503621,9,46.165135
26.945701,7,47.107086
25.479515,8,48.447939
24.15243,10,49.447429
12.636654,13,51.18988
21.474718,12,52.60802
20.101087,9,53.773537
21.550541,8,55.135378
24.06541,8,56.137548
20.068202,9,57.400792
25.355535,9,58.716952
24.778112,9,59.733472
25.967897,11,60.778766
28.179626,7,61.666282
20.988749,8,62.042332
28.149504,12,63.090716
24.396289,8,63.847037
5.208042,8,65.742614
27.934895,11,67.186637
30.183269,8,68.231361
1.717912,16,69.956768
24.850355,8,71.014696
21.832559,7,72.22297
21.190775,8,72.88897
23.851674,7,73.634257
-0.417729,18,75.470131
20.198018,11,77.675326
11.38142,14,78.878792
24.522802,6,79.643725
22.930299,8,80.434692
18.988283,9,81.291774
25.302232,9,81.731972
7.143794,12,83.04608
22.938961,7,83.818694
3.219732,9,85.298398
20.95418,10,86.661827
23.605685,10,87.578099
-1.582202,17,89.374511
25.42173,9,90.312008
19.633177,8,91.253565
25.646953,10,93.245954
26.967207,8,94.265604
13.856646,14,96.682285
21.661417,9,97.495118
24.254787,12,98.832783
27.129335,8,99.819995
18.924429,10,101.20713
19.31257,17,103.675332
24.049501,11,105.342033
23.729443,9,106.463684
26.270767,9,107.474503
25.353364,8,108.202441
16.871013,12,109.988631
30.227564,11,111.350144
9.452228,11,112.69099
27.55228,10,113.937611
26.816916,11,115.57078
21.936493,7,116.280565
22.09895,8,117.264418
25.670014,7,117.967361
25.842916,9,118.952863
1.033841,6,119.826174
27.081827,9,120.595519
22.183025,10,122.518323
25.868161,7,123.521542
28.587382,8,124.422726
23.204949,9,125.164793
20.88572,8,126.143532
21.238916,8,127.262182
21.705428,10,129.590969
23.467548,9,130.913875
24.375042,7,131.921936
26.72947,8,132.807132
24.108155,11,134.218487
22.212304,7,134.965492
23.086594,9,136.04499
38.229793,13,137.804756
2.302604,11,138.884444
-0.699106,10,140.024682
0.6033,4,140.797417
28.068374,10,141.931602
23.38155,11,143.518905
25.053663,8,144.512367
1.930504,10,145.784804
26.153962,14,147.478226
21.847665,9,148.488065
25.31144,8,149.472851
23.091348,8,150.369583
21.084877,8,151.061564
26.279794,6,151.491678
25.093786,9,152.428476
20.972895,9,153.414062
-6.395725,16,154.608001
5.573675,13,156.148445
25.015894,11,157.621763
21.327992,8,158.581521
27.130474,9,160.223374
20.553251,10,161.511892
24.58421,8,162.284208
26.911081,9,163.506325
27.233883,14,164.866772
10.212685,17,166.617392
24.382881,10,167.943833
25.015387,13,169.109408
22.385438,8,170.102321
10.914246,11,171.578068
25.360504,11,172.904545
25.069315,9,174.015391
31.973664,15,175.291758
28.717497,7,176.009785
19.760527,9,176.688072
4.482741,12,177.846969
23.388874,8,178.528507
25.544222,10,179.899303
26.049831,8,180.956035
2.203835,14,182.924874
-4.456295,18,184.820081
28.226894,12,186.105247
25.638944,8,187.099234
23.900379,8,188.166471
25.609209,7,189.938638
28.592962,11,191.418342
26.180459,6,192.158658
19.376598,10,193.566689
26.583458,9,194.629619
32.583585,11,196.233803
20.868472,8,197.241898
24.992854,10,198.687585
22.565874,8,199.690256
4.518919,7,200.606586
27.755492,9,201.635358
25.815929,8,202.296645
27.598474,12,203.552552
6.291557,7,204.404418
28.268246,7,205.156481
27.288634,9,206.373071
24.481446,8,207.433799
21.157636,8,208.505628
23.269592,12,209.615855
12.531281,14,211.098935
28.225667,9,212.461824
25.542744,11,213.770803
8.747937,14,215.15113
25.486991,7,216.127153
22.698804,10,217.433358
-3.141789,11,218.715917
27.700989,8,219.480018
29.354602,15,222.139179
0.254031,2,222.530652
21.841529,10,223.592005
31.666714,13,225.217699
3.723533,8,226.521852
23.368094,8,227.521298
23.300259,7,227.932939
3.341329,7,229.161012
27.362239,7,229.886911
29.182739,7,230.584373
21.758269,12,232.213793
31.562544,16,233.835596
15.912003,12,235.443795
19.773306,9,236.512871
30.560328,12,237.668566
30.05452,12,239.011298
23.857801,7,239.372041
27.208301,9,240.429963
27.048714,10,241.803814
22.879616,8,243.301878
22.707885,9,244.747414
26.075569,10,246.03937
25.489638,11,247.716656
8.74663,19,249.825247
22.261353,12,251.556328
25.382729,7,252.520672
9.688453,24,255.405386
25.184644,9,255.872339
25.559639,8,257.330398
25.44506,7,258.11567
24.712194,8,259.10457
20.385108,11,260.441864
26.376187,17,261.911922
23.146298,10,262.958073
25.496625,9,263.772612
17.143702,10,265.131591
25.812716,9,266.122871
25.944204,10,267.128881
25.549307,8,268.467879
24.645115,11,269.763647
22.942257,8,270.664999
24.65435,8,271.63603
17.76442,9,273.050014
18.237538,9,274.097086
21.621877,12,275.776836
20.843929,10,277.184279
24.221276,9,278.454876
26.004069,9,279.431067
16.851531,7,280.414345
24.942609,8,281.716122
26.565478,9,282.77272
12.490036,17,285.292794
24.293413,11,287.532274
6.829531,20,289.728824
6.368058,12,291.423909
26.647313,32,294.344272
25.586256,7,295.037063
-1.091668,15,297.111917
22.896381,9,297.847933
25.354266,11,299.363796
21.922352,12,300.921082
19.604614,8,301.686596
23.055397,11,303.04856
23.281586,9,304.146463
25.658246,7,304.886215
9.134978,13,306.263395
6.020673,21,312.818833
24.187777,12,314.199622
26.014028,9,315.585259
24.525141,10,316.664616
20.879393,9,317.774577
24.526294,7,318.757745
-2.218461,14,320.999535
26.268516,10,322.094051
0.304369,2,322.393372
22.040824,7,323.333632
20.659202,10,324.699211
27.631397,9,325.705682
25.263688,8,327.024488
27.520232,9,328.484494
4.651104,8,329.118719
2.801063,6,329.597691
21.987764,8,330.916929
23.479836,11,332.149801
26.89924,10,333.343983
20.186515,9,334.729682
27.201229,8,335.3947
25.78457,8,336.92366
22.60096,8,337.865468
24.330243,8,339.238926
28.286777,11,340.546683
26.032217,10,341.69959
22.191028,9,343.014416
7.207679,15,344.810444
26.955898,11,346.317302
27.971494,13,347.929183
20.027971,9,348.676434
24.616627,9,349.937117
30.090081,8,351.281537
0.372384,19,354.055651
28.996268,14,355.671693
23.435462,9,356.569022
25.589304,8,358.175438
1.465228,12,359.622867
25.206294,7,360.887074
5.412591,12,362.092956
28.439034,7,363.133912
20.227076,10,364.707981
22.370757,9,366.596485
24.587801,9,367.567978
24.289581,8,368.642576
19.69151,10,369.937956
3.09713,13,371.400309
25.906081,9,372.819564
14.081904,14,374.43912
25.359947,10,375.535753
25.850311,6,376.029088
24.860615,7,377.444854
25.330076,8,378.231811
24.050647,9,380.153165
29.040658,11,381.46291
31.379765,10,382.223383
26.328898,8,383.53008
26.034855,12,385.360827
23.600854,8,386.374964
26.014948,9,387.34958
25.869583,8,388.80124
24.462833,8,389.729605
25.507869,8,390.659749
28.940698,14,392.181719
25.368795,11,393.654388
20.103803,9,394.643711
31.461572,12,395.843967
26.733125,8,396.564409
20.673267,8,397.334715
24.622371,8,398.548092
22.901493,9,399.754717
26.216994,10,400.232816
17.935377,10,401.54083
25.78107,9,402.806856
27.99621,9,403.573417
23.389705,8,404.667738
27.239861,9,405.907812
22.28964,8,406.960608
26.886217,9,408.049868
28.456386,10,409.370694
22.665539,10,410.796677
