#{"t_start": 1775528986.841936, "env_id": "None"}
r,l,t
-1.693791,1,2.425614
-1.642268,1,4.922711
-1.489419,1,5.182117
-1.971104,1,5.435009
-1.132487,1,5.653219
-1.125179,1,5.935721
-1.678451,1,6.210684
-1.72726,1,6.468143
-1.184909,1,6.710734
-1.653929,1,6.963542
-1.817051,1,7.187884
-1.203389,1,7.451699
-1.722758,1,7.716492
-1.564996,1,7.966127
-1.686314,1,8.21551
-1.358767,1,8.503666
-1.670562,1,8.733768
-1.768878,1,9.002253
-1.853559,1,9.229121
-1.354704,1,9.491279
-1.285703,1,9.742045
-1.216592,1,10.033161
-1.585576,1,10.267169
-1.416938,1,10.506608
-1.918634,1,10.786384
-1.763158,1,11.013185
-1.619323,1,11.301379
-1.810242,1,11.51725
-1.761982,1,11.739492
-1.581152,1,11.994855
-1.240689,1,12.202676
-1.665902,1,12.397187
-1.621879,1,12.674634
-1.489006,1,12.931812
-1.776833,1,13.228135
-1.773167,1,13.446371
-1.796149,1,13.68564
-1.843512,1,13.939736
-1.439231,1,14.214832
-0.95406,1,14.46377
-1.776074,1,14.671285
-1.614896,1,14.976293
-1.778967,1,15.219117
-1.092901,1,15.457179
-1.691126,1,15.684504
-1.517139,1,15.909996
-1.042489,1,16.13185
-1.93464,1,16.377524
-1.60311,1,16.598916
-1.679007,1,16.887073
-1.441793,1,17.155977
-1.803275,1,17.366599
-1.63775,1,17.556905
-1.493191,1,17.807941
-1.517431,1,18.032606
-1.109958,1,18.250438
-1.089809,1,18.515097
-1.893663,1,18.744535
-1.548415,1,18.976979
-1.139777,1,19.180416
-1.898844,1,19.372249
-1.487552,1,19.600083
-1.272809,1,19.841034
-1.303937,1,20.067834
-1.535946,1,20.255802
-1.42545,1,20.438476
-1.359776,1,20.688131
-1.720369,1,20.869079
-1.729761,1,21.146968
-2.048552,1,21.37042
-1.47715,1,21.600425
-1.466353,1,21.833933
-1.745695,1,22.074266
-1.78141,1,22.294053
-1.339377,1,22.518889
-1.545748,1,22.749793
-1.610474,1,22.978714
-1.268516,1,23.215042
-1.617291,1,23.474092
-1.727113,1,23.783357
-1.064529,1,24.060982
-1.819069,1,24.294491
-1.695066,1,24.540138
-1.140442,1,24.740799
-1.08338,1,25.008841
-1.262849,1,25.225135
-1.751165,1,25.431859
-1.743525,1,25.669344
-1.811905,1,25.952159
-1.284477,1,26.162764
-1.291676,1,26.401178
-1.836264,1,26.633913
-1.166393,1,26.846932
-1.632558,1,27.062916
-1.580376,1,27.264349
-1.171554,1,27.534477
-1.78777,1,27.753765
-1.063128,1,28.022116
-1.590177,1,28.251179
-1.650123,1,28.481271
-2.002748,1,28.721545
-1.76208,1,28.922861
-1.689818,1,29.154734
-1.934867,1,29.391306
-1.66458,1,29.640019
-1.206993,1,29.853174
-1.466058,1,30.148756
-1.347265,1,30.381027
-2.058294,1,30.591439
-1.932154,1,30.842283
-1.788446,1,31.082723
-1.415459,1,31.337088
-1.223912,1,31.548692
-1.248648,1,31.738312
-1.611815,1,31.975724
-1.240325,1,32.219873
-1.062257,1,32.402377
-1.971934,1,32.62381
-1.512313,1,32.83382
-1.814665,1,33.049495
-1.181726,1,33.268456
-1.487354,1,33.474789
-1.863854,1,33.673444
-1.919904,1,33.891735
-1.569338,1,34.111352
-1.563974,1,34.33052
-1.696873,1,34.540482
-1.18252,1,34.794086
-1.512704,1,34.96944
-1.823957,1,35.202047
-1.358006,1,35.4219
-1.893423,1,35.624075
-1.967676,1,35.82244
-1.829511,1,36.055195
-1.610825,1,36.298489
-1.34148,1,36.514247
-1.087578,1,36.752638
-1.633489,1,36.90958
-1.873212,1,37.12659
-1.210757,1,37.37814
-1.486379,1,37.624412
-1.566109,1,37.839708
-1.353725,1,38.049932
-1.531564,1,38.294661
-1.597945,1,38.499424
-1.685035,1,38.716165
-1.651758,1,38.974359
-1.583679,1,39.179166
-1.769582,1,39.446426
-1.567721,1,39.671926
-1.59004,1,39.884489
-1.663026,1,40.094717
-1.760886,1,40.339247
-1.148261,1,40.582327
-1.332243,1,40.799974
-1.518037,1,41.022527
-1.702323,1,41.236775
-1.035484,1,41.455319
-1.323283,1,41.721452
-1.505041,1,41.975628
-1.203819,1,42.225583
-1.338208,1,42.469544
-1.032515,1,42.713795
-1.701009,1,42.956697
-1.303844,1,43.180157
