#{"t_start": 1775696237.0645099, "env_id": "None"}
r,l,t
-4.446376,12,6.692485
-4.743446,12,7.052923
-7.294407,12,7.459064
-12.111751,140,11.692406
-46.654436,140,16.305183
-14.224877,12,16.741326
-3.700922,12,17.161599
-5.614388,12,17.702652
-2.430335,80,20.49086
-20.041383,33,21.651906
-10.639981,12,22.012604
-10.484816,12,22.41565
-4.407531,15,22.93766
-11.74666,12,24.146715
-11.232848,12,24.547958
-9.550754,14,25.038966
-69.15434,140,29.921479
-3.619407,12,30.359807
-3.012755,65,32.585735
-17.038883,12,33.296823
-17.695847,49,34.962925
-9.01682,12,35.380951
-16.097253,23,36.139371
-16.428073,12,36.541182
-11.848709,12,36.994469
-5.167075,29,37.99092
20.313378,101,41.398944
-10.403274,12,41.835167
-8.85481,12,42.539974
-8.244928,12,42.963025
-5.720803,12,43.440151
-9.352976,12,43.906616
-10.67591,12,44.34341
-4.32385,12,44.717632
-13.484984,12,45.138156
-9.011861,12,45.53812
-9.095045,12,45.915656
-14.030529,12,46.31825
-54.310777,51,48.185535
-0.796411,12,48.620459
-20.352189,90,51.905098
-14.746405,12,52.343177
-12.217037,12,52.751179
-10.025404,12,53.145976
-14.494469,12,53.535012
1.144064,27,54.424956
-2.450879,12,54.823025
-9.729714,12,55.245753
-16.551363,21,55.932025
-3.545988,12,56.353794
-53.732994,106,59.473102
-3.474752,12,60.152341
-11.121113,12,60.529891
107.836203,140,65.112024
-10.624721,12,65.517312
-74.247704,132,70.010939
-2.225112,12,70.399976
-7.510253,12,70.764818
0.13733,38,72.03986
-14.900828,12,72.447669
-11.957662,12,72.883671
-2.951377,12,73.317814
-9.94475,12,73.773988
-5.006904,12,74.146722
-39.188194,85,76.884982
-4.448737,12,77.560619
-0.108774,23,78.256797
-3.639471,12,78.624015
-16.157296,12,79.004935
-16.901222,12,79.378293
-8.786936,12,79.752867
-7.415769,38,80.954968
-8.86148,12,81.327551
-2.879482,12,81.698973
-4.640777,28,82.525568
-9.838955,12,82.890697
-9.699438,12,83.254884
-3.507773,12,83.628999
-8.344296,12,83.9963
-11.606438,12,84.378153
81.896386,106,87.615318
5.694845,48,89.063751
-26.57866,37,90.213543
-5.206718,18,90.790292
-3.16348,17,91.292083
-6.301518,53,93.002373
-11.925637,12,93.577453
-4.209807,12,93.959346
-3.366503,12,94.30317
-9.909828,12,94.671562
-9.589756,12,95.038151
-3.828003,12,95.407322
-3.729717,12,95.777452
-13.185996,31,96.772505
