#{"t_start": 1775862847.4830253, "env_id": "None"}
r,l,t
-10.958579,12,3.781206
-19.537818,12,3.940143
-21.282331,12,4.078567
-24.14542,12,4.21149
-18.123537,12,4.351664
-1.204156,12,4.490985
-14.051455,12,4.650049
5.339676,12,4.789148
-12.882929,12,4.92449
-10.189559,12,5.080323
-11.340904,12,5.215482
-16.632712,12,5.362625
-17.501552,12,5.506636
7.489516,12,5.642345
-9.418728,12,5.773679
13.293063,12,5.910928
8.027219,12,6.056051
7.9812,12,6.201329
-16.603888,12,6.356042
-16.836455,12,6.493432
-15.725822,12,6.633201
7.742863,12,6.993352
-16.295917,12,7.130275
-17.374662,12,7.26269
8.413832,12,7.398867
-17.498562,12,7.533151
-22.332791,12,7.687638
-17.128855,12,7.820533
-16.627015,12,7.960356
12.603411,12,8.094245
-23.619532,12,8.224105
-11.561157,12,8.399091
-11.07011,12,8.531169
2.311871,12,8.661583
-13.175263,12,8.795043
-17.792812,12,8.928727
-11.789696,12,9.075013
8.243377,12,9.218388
-11.656676,12,9.374979
8.822206,12,9.509237
15.114338,12,9.642354
-12.93966,12,9.800024
-23.949665,12,10.124185
-10.711965,12,10.272384
-18.263246,12,10.409012
-15.527551,12,10.563773
-13.468864,12,10.701526
-22.404988,12,10.834666
7.537135,12,10.968663
-21.654996,12,11.096299
-13.139708,12,11.259144
8.324234,12,11.389068
-11.910156,12,11.520068
-15.914387,12,11.654679
-16.46719,12,11.793787
-15.018944,12,11.966389
-13.439825,12,12.099154
-13.248848,12,12.253752
-14.899408,12,12.386465
-15.34856,12,12.516268
-16.257673,12,12.672526
-16.466454,12,12.807221
-17.913123,12,12.956382
-16.407634,12,13.091906
-23.049414,12,13.496098
7.816564,12,13.632897
-22.528094,12,13.782217
-17.10534,12,13.921327
8.149487,12,14.057661
-15.072721,12,14.234102
-10.217843,12,14.373822
-12.541224,12,14.503343
-20.781698,12,14.635686
-21.458385,12,14.769316
-13.171643,12,14.928772
-17.961094,12,15.071234
-12.062007,12,15.203236
-9.615327,12,15.331424
-16.403079,12,15.460572
-12.92584,12,15.627152
-20.893885,12,15.762644
-24.993174,12,15.902487
-6.475356,12,16.046673
-9.621556,12,16.180416
-17.156838,12,16.339784
23.361684,12,16.667659
8.206945,12,16.802664
-11.236949,12,16.962432
-11.004713,12,17.117443
-11.103653,12,17.259125
-10.375189,12,17.389214
-20.838861,12,17.52909
-20.01884,12,17.695274
8.484478,12,17.835047
-10.039493,12,17.986866
-10.440126,12,18.129041
-20.341991,12,18.267484
-6.469707,12,18.417918
-10.353313,12,18.556158
-16.931507,12,18.695851
-15.593064,12,18.840449
-11.789389,12,18.979759
-10.561605,12,19.116498
-20.491884,12,19.262701
-16.128084,12,19.396877
-22.822669,12,19.52863
-16.700917,12,19.86861
-17.812678,12,20.023821
-22.472416,12,20.153672
-10.295791,12,20.28649
-22.568993,12,20.416317
-10.781952,12,20.557148
-15.544663,12,20.71282
-12.292127,12,20.850544
-18.702466,12,20.982072
-12.284405,12,21.113449
-11.043058,12,21.251297
-12.363715,12,21.401403
-12.179007,12,21.535069
-16.393516,12,21.675139
-16.131177,12,21.813245
-14.10039,12,21.948171
7.342818,12,22.100987
-22.464775,12,22.234668
13.666614,12,22.369852
-6.613764,12,22.501745
-7.07101,12,22.640281
-14.717934,12,22.8054
-11.85236,12,23.108652
-15.982413,12,23.24743
-16.632896,12,23.381931
-11.273256,12,23.533638
-6.002499,12,23.6823
8.351878,12,23.816122
-3.734486,12,23.956605
-11.589723,12,24.097774
-18.540049,12,24.281258
-21.872768,12,24.414337
-23.618851,12,24.557915
7.905708,12,24.699814
-4.461177,12,24.847498
-17.068741,12,25.01454
7.464776,12,25.144619
-21.950849,12,25.28748
-12.17403,12,25.423376
-11.525296,12,25.563893
-18.041695,12,25.713676
-7.559227,12,25.875379
-21.972416,12,26.004683
9.401964,12,26.324869
13.417377,12,26.453308
-5.744044,12,26.604921
-3.351825,12,26.74046
-18.275173,12,26.883682
-11.551651,12,27.01839
-15.912278,12,27.156827
-12.28988,12,27.303998
-17.30442,12,27.435251
-11.971425,12,27.571796
-15.631516,12,27.713827
-24.369694,12,27.849552
-4.877889,12,27.981892
2.658855,12,28.133121
-11.762104,12,28.283893
-17.959843,12,28.416611
-4.744754,12,28.551154
-8.623903,12,28.687995
-18.406599,12,28.847756
-10.701499,12,28.980971
12.675834,12,29.115423
-18.031231,12,29.429542
-11.736093,12,29.588174
-25.581442,12,29.739662
-14.525692,12,29.873302
-16.837509,12,30.010282
-16.783618,12,30.139083
-11.483079,12,30.275771
-18.231987,12,30.421166
-17.941549,12,30.558742
-3.440448,12,30.703969
7.998867,12,30.840006
21.289007,12,30.976626
-17.505215,12,31.12518
-20.537485,12,31.261047
-21.622304,12,31.410083
-6.500024,12,31.546939
8.913041,12,31.690404
-23.189263,12,31.857404
-5.443446,12,31.989989
-16.136248,12,32.130698
8.495884,12,32.264133
22.847674,12,32.392673
-18.945337,12,32.809361
22.75579,12,32.948735
-22.233908,12,33.083276
-12.906684,12,33.217108
-16.597786,12,33.384324
-17.367917,12,33.520101
-3.882197,12,33.680508
-12.434724,12,33.814315
-7.479451,12,33.949001
-11.868623,12,34.09543
4.59661,12,34.22421
-23.260538,12,34.363598
-8.859527,12,34.510003
-22.488571,12,34.649925
-16.014686,12,34.810379
-22.561782,12,34.946844
-16.298402,12,35.077814
-21.614671,12,35.211714
-9.528807,12,35.353537
-18.317531,12,35.513151
7.981994,12,35.66283
-16.853546,12,36.003187
12.983085,12,36.139982
16.345837,12,36.302165
-16.924903,12,36.447019
-11.027307,12,36.582612
-3.947633,12,36.717627
-4.74271,12,36.849954
-16.80319,12,37.001125
-14.378773,12,37.134193
-14.046107,12,37.288555
-15.890219,12,37.434936
-24.663185,12,37.575117
-10.89241,12,37.737474
-5.123256,12,37.875772
8.655422,12,38.022839
-11.055536,12,38.158122
-6.451934,12,38.328292
-16.782316,12,38.476645
-19.840344,12,38.609609
-18.336119,12,38.745316
23.16695,12,38.88455
-22.838946,12,39.185898
10.609664,12,39.329615
-17.095997,12,39.46157
8.804049,12,39.596718
7.554637,12,39.754
-17.358383,12,39.889951
-27.348412,12,40.019899
-12.034008,12,40.156704
8.955835,12,40.287263
-28.871332,12,40.430406
-16.819096,12,40.562616
-17.769122,12,40.700838
-15.102539,12,40.836124
23.315435,12,40.975826
-16.875492,12,41.125849
-10.267948,12,41.25627
-11.918171,12,41.409775
-15.157629,12,41.575532
-17.755519,12,41.708891
16.175803,12,41.859618
-10.911381,12,42.009408
-23.390817,12,43.552746
22.384443,12,43.89348
-10.772072,12,44.054377
-14.637921,12,44.183252
-7.141808,12,44.318803
-22.088972,12,44.451634
-16.058897,12,44.587739
-17.902196,12,44.749889
-15.14215,12,44.908054
-15.793571,12,45.041276
21.909648,12,45.184929
-22.648607,12,45.318273
-21.294567,12,45.47173
-15.040388,12,45.602823
-13.547362,12,45.742628
1.852475,12,45.893098
-7.121235,12,46.02684
7.197366,12,46.175623
-18.360072,12,46.312686
20.369874,12,46.448729
-12.421504,12,46.586985
-9.316253,12,46.74889
8.882957,12,47.08159
-9.985096,12,47.212321
-26.557042,12,47.350739
-11.062374,12,47.481964
-15.90906,12,47.630855
-12.483966,12,47.777442
-16.177629,12,47.91203
-17.4286,12,48.046326
7.61521,12,48.184023
-18.87481,12,48.336499
-11.159475,12,48.465941
-17.133115,12,48.608622
-12.184272,12,48.748984
-16.845728,12,48.884188
-20.900666,12,49.047284
-13.493836,12,49.190571
-7.349033,12,49.326321
-9.563853,12,49.45928
-15.696507,12,49.586022
-15.295473,12,49.739431
-19.437833,12,49.886045
-18.335765,12,50.19586
-17.204826,12,50.362723
-23.282332,12,50.500301
-16.422182,12,50.636571
-12.915576,12,50.771735
-27.127374,12,50.903154
-11.829101,12,51.054423
-21.717082,12,51.191303
-16.807306,12,51.325514
-12.021215,12,51.457923
-4.822894,12,51.588214
-14.312173,12,51.74207
-5.557959,12,51.888591
-9.177481,12,52.024942
-21.943948,12,52.187284
-22.112986,12,52.321603
-22.080641,12,52.468945
-13.096259,12,52.613459
-11.663175,12,52.752143
-7.08786,12,52.890355
-9.716206,12,53.022242
-12.714667,12,53.181322
-16.567126,12,53.515119
-17.211392,12,53.655326
-14.491501,12,53.799393
-26.225535,12,53.959396
-17.401052,12,54.108656
8.255789,12,54.249794
-13.149593,12,54.390886
-16.868843,12,54.531033
-16.86525,12,54.692347
8.063025,12,54.840765
22.421128,12,54.977338
-11.575494,12,55.122719
-21.400913,12,55.260224
-16.556647,12,55.42457
14.992039,12,55.561436
-16.427294,12,55.705359
-15.407754,12,55.850611
-11.17993,12,56.036141
-10.281142,12,56.189732
7.432117,12,56.324561
-15.936881,12,56.46375
2.760229,12,56.826556
-12.051097,12,56.981394
-12.550549,12,57.136534
-4.036014,12,57.280676
-11.259755,12,57.415616
-11.611858,12,57.565389
-17.217756,12,57.7043
-17.294794,12,57.855532
23.969818,12,57.992795
-13.052904,12,58.126059
-10.888265,12,58.281764
-18.304561,12,58.417253
21.960038,12,58.560783
-11.848846,12,58.703377
-13.954822,12,58.852078
20.415118,12,58.996327
-22.585372,12,59.130451
-17.035785,12,59.268908
-11.657338,12,59.407423
-19.844621,12,59.563727
-15.481421,12,59.70962
21.581493,12,60.086294
-17.102945,12,60.21926
-17.170604,12,60.36864
-4.978341,12,60.506276
-16.719555,12,60.640395
-13.915597,12,60.787375
-23.143784,12,60.926017
-18.346906,12,61.085027
-5.564249,12,61.240844
8.411953,12,61.381165
-16.831656,12,61.514018
-13.17559,12,61.670325
0.278856,12,61.80816
3.163877,12,61.943505
-6.624094,12,62.081769
-13.560629,12,62.218823
-14.321011,12,62.352803
-12.549427,12,62.509997
-16.450628,12,62.642226
-10.12942,12,62.791391
-2.590878,12,62.932871
8.223485,12,63.066405
-7.943279,12,63.445585
-16.509737,12,63.583657
7.674932,12,63.728314
-17.922233,12,63.887215
8.086256,12,64.017259
8.896885,12,64.150838
-21.358944,12,64.286448
-13.081852,12,64.424237
-15.572544,12,64.571531
-21.029042,12,64.719083
-17.990734,12,64.861754
-12.521139,12,64.998563
7.568999,12,65.129413
-22.21654,12,65.300277
14.991199,12,65.431681
-7.990493,12,65.566531
-16.820087,12,65.70172
-15.96516,12,65.834714
7.295582,12,65.993235
-8.588902,12,66.128403
-13.528908,12,66.25951
-12.873504,12,66.548146
-19.576876,12,66.71651
-13.625127,12,66.870822
-19.162149,12,67.021786
-10.104483,12,67.1641
-22.254894,12,67.29831
-20.642762,12,67.451787
-17.087555,12,67.583602
-15.136454,12,67.718496
-11.406144,12,67.849315
-10.360771,12,67.989403
-22.205224,12,68.786945
8.176512,12,68.938942
-5.40028,12,69.076913
-23.150184,12,69.213192
-13.275015,12,69.349217
-16.821585,12,69.502043
-16.296698,12,69.628837
-4.901875,12,69.776293
-23.09529,12,69.913883
-17.260937,12,70.077514
-11.770933,12,70.409424
-10.697593,12,70.537925
21.553559,12,70.687016
-15.431064,12,70.844942
-22.40237,12,71.001812
-25.685491,12,71.129913
-22.449481,12,71.268614
-24.285807,12,71.425209
-10.966033,12,71.568475
16.988063,12,71.703234
-22.44519,12,71.84147
-22.140702,12,71.97931
2.064325,12,72.141178
-17.301687,12,72.277515
-14.365604,12,72.416723
-9.653764,12,72.549352
-20.363887,12,72.709511
-16.912853,12,72.858818
-11.200434,12,73.001761
14.354878,12,73.137405
-16.927883,12,73.274461
-18.287034,12,73.442385
-16.630101,12,73.766369
-10.201128,12,73.914902
-23.557362,12,74.069082
-17.232454,12,74.222074
8.764504,12,74.374293
-12.970766,12,74.505795
-13.139197,12,74.635188
-16.685217,12,74.791767
-20.872085,12,74.936177
-19.344629,12,75.06282
-7.52159,12,75.193465
-12.537659,12,75.330602
-17.334221,12,75.473535
22.668971,12,75.613106
-12.008802,12,75.759672
-23.417821,12,75.900897
-16.188449,12,76.03635
-23.679066,12,76.201977
-16.340504,12,76.336025
-2.851278,12,76.476693
-19.23921,12,76.608114
-14.676051,12,76.96459
