#{"t_start": 1775529549.4286525, "env_id": "None"}
r,l,t
-1.953599,1,2.318229
-1.563533,1,4.616247
-1.679626,1,4.89644
-1.585783,1,5.159217
-1.686709,1,5.429487
-1.911876,1,5.637505
-1.197955,1,5.863322
-1.99664,1,6.108983
-1.679227,1,6.390932
-1.608284,1,6.620524
-1.324335,1,6.910601
-1.691589,1,7.17451
-1.023979,1,7.465401
-1.605049,1,7.740039
-1.975096,1,8.025361
-2.003669,1,8.307025
-1.325002,1,8.561705
-1.68483,1,8.823955
-1.966793,1,9.07191
-1.581903,1,9.401219
-1.86919,1,9.608968
-1.203084,1,9.892687
-1.908278,1,10.173248
-1.625213,1,10.454787
-1.725354,1,10.70131
-1.314617,1,10.925617
-1.48793,1,11.194355
-1.228639,1,11.46
-1.215941,1,11.68423
-1.712712,1,11.961823
-2.016626,1,12.214121
-1.215144,1,12.511811
-1.751467,1,12.842102
-1.124267,1,13.124058
-1.381141,1,13.409367
-1.699238,1,13.695625
-1.622118,1,13.94892
-1.590823,1,14.208841
-1.508297,1,14.469313
-2.049077,1,14.735953
-1.149374,1,15.009413
-1.532886,1,15.262128
-1.720917,1,15.535611
-1.865342,1,15.875443
-1.20371,1,16.130318
-1.567706,1,16.414999
-1.463979,1,16.705801
-1.854335,1,17.002333
-1.727127,1,17.231076
-1.783062,1,17.534206
-1.761452,1,17.746603
-1.635791,1,18.023469
-1.285285,1,18.246647
-1.136024,1,18.438272
-1.659782,1,18.659146
-1.182236,1,18.909336
-1.549888,1,19.125607
-1.873205,1,19.385139
-1.333623,1,19.605041
-1.310395,1,19.859614
-1.110297,1,20.133846
-1.255203,1,20.338912
-1.581628,1,20.546386
-1.796973,1,20.813964
-1.683747,1,21.034118
-1.610912,1,21.248242
-0.953543,1,21.498568
-1.238074,1,21.687831
-1.675684,1,21.919767
-1.24987,1,22.157435
-1.821143,1,22.370476
-2.018502,1,22.610858
-1.887673,1,22.819765
-2.042945,1,23.034527
-1.566235,1,23.221071
-1.560437,1,23.458271
-1.809934,1,23.649918
-1.189943,1,23.902036
-1.614746,1,24.150722
-1.909587,1,24.390954
-1.57061,1,24.591083
-0.544981,1,24.818593
-1.958783,1,25.059539
-1.387281,1,25.278768
-1.872638,1,25.500746
-1.490997,1,25.737631
-1.961356,1,25.922817
-1.342274,1,26.110686
-1.509366,1,26.351913
-1.589376,1,26.580222
-1.286149,1,26.809127
-1.390261,1,27.132505
-1.638083,1,27.347163
-1.435304,1,27.550088
-1.201462,1,27.794143
-1.678832,1,28.037632
-1.805438,1,28.248183
-1.547169,1,28.471054
-1.89387,1,28.744055
-1.529857,1,28.94767
-1.691185,1,29.195009
-0.780069,1,29.415785
-1.736247,1,29.632998
-1.888305,1,29.839581
-1.794971,1,30.038916
-1.836562,1,30.31392
-1.224365,1,30.55528
-1.331737,1,30.774377
-1.100713,1,31.044397
-1.108631,1,31.257997
-1.123395,1,31.496521
-1.163987,1,31.712969
-1.929635,1,31.907938
-1.418872,1,32.13757
-1.33722,1,32.376617
-1.857236,1,32.584087
-1.362196,1,32.776672
-1.022549,1,33.037719
-1.719876,1,33.26425
-1.423891,1,33.483896
-2.159123,1,33.699899
-1.715066,1,33.913228
-1.952529,1,34.123261
-1.712946,1,34.321813
-1.413499,1,34.512444
-1.335146,1,34.721129
-1.672724,1,34.970467
-1.365244,1,35.187705
-1.810773,1,35.39967
-1.833213,1,35.596243
-1.785065,1,35.82819
-1.387613,1,36.029896
-1.715192,1,36.234166
-2.005541,1,36.511711
-1.82103,1,36.751658
-1.7491,1,37.005513
-1.127854,1,37.247248
-1.389281,1,37.482035
-1.632523,1,37.753491
-1.147355,1,38.00354
-1.441003,1,38.262191
-1.571299,1,38.557029
-1.355617,1,38.890867
-1.421061,1,39.144333
-1.776774,1,39.360752
-1.260803,1,39.633949
-1.698303,1,39.924372
