#{"t_start": 1775521763.68767, "env_id": "None"}
r,l,t
34.084335,20,4.575323
26.934442,13,5.472682
36.977602,20,7.494248
49.731087,41,11.657349
23.000837,11,13.434818
25.35155,14,14.47955
20.502815,10,16.210206
40.797349,30,19.22422
19.826324,15,20.670069
17.950259,11,21.230839
28.660203,14,22.7948
20.593326,11,23.751542
36.303946,26,25.610159
33.564078,18,27.967716
31.521949,19,30.95027
28.26313,24,33.785848
22.709709,14,35.604349
29.762554,18,38.479254
33.025192,19,40.142395
26.528107,14,42.281252
20.407411,11,43.305587
20.223878,12,44.937072
43.827567,30,47.724862
22.273508,12,49.126369
24.073987,12,50.449006
26.840078,15,52.383983
26.275745,14,53.569735
20.402951,8,54.787048
27.041199,15,56.724941
29.359442,16,58.74559
38.742028,25,62.283947
19.406648,14,64.279201
25.962449,16,66.160801
29.756783,15,68.748977
24.104107,13,69.706246
35.557381,24,72.081156
30.010544,19,73.857594
38.34542,22,75.77901
25.026413,16,78.336318
48.782029,35,81.991196
21.932681,13,83.894951
23.631405,12,85.154036
24.962259,11,86.91996
36.885936,23,89.389453
30.175716,19,92.799874
31.032904,17,93.860483
27.19898,16,95.713332
24.354892,12,97.15918
26.869556,13,98.49055
30.119047,17,100.507619
18.565957,8,101.789741
19.474328,9,102.717279
18.262054,10,103.625542
31.724243,20,105.521003
25.997448,14,106.244125
22.430564,12,107.201169
28.014248,15,108.17034
25.206142,17,109.999273
23.560769,12,110.949904
29.920246,28,113.854169
26.584722,14,115.28629
25.3688,15,117.503328
30.627055,16,119.223119
21.197431,10,120.685037
23.295927,13,122.162432
35.638465,27,125.168774
23.844989,12,126.565093
20.287942,9,127.462051
19.48635,13,129.000259
23.121327,15,130.665744
16.790284,8,131.639611
30.184859,15,132.720778
26.146037,17,135.085984
28.379159,17,136.8029
23.515788,16,138.628098
21.033912,10,139.588386
31.443221,20,141.795765
23.524772,11,143.01074
37.605569,23,145.996926
19.651155,9,146.859235
29.721835,18,149.378563
25.816628,15,151.686447
48.010985,30,154.069791
28.093843,14,155.669311
29.174994,19,157.903116
22.881231,13,158.903137
24.549421,12,159.965233
31.227175,18,161.901034
24.117895,13,162.872876
23.676494,13,164.687424
21.843055,13,166.091268
24.619004,10,167.132782
25.754334,14,168.591496
25.812775,14,169.951251
36.538344,22,172.231897
37.142519,22,175.020704
19.623148,8,176.24563
32.785272,15,178.003333
20.944868,10,179.279251
23.543056,13,181.06814
26.791671,14,182.470217
33.188209,22,185.188552
25.296306,13,187.047126
27.467759,14,188.575159
32.248001,19,191.357581
25.098299,14,192.873067
24.347837,12,194.353758
