#{"t_start": 1775529205.7487352, "env_id": "None"}
r,l,t
-2.071919,1,2.521063
-1.465961,1,2.785313
-1.312695,1,3.006651
-1.215183,1,3.301954
-1.766932,1,3.574516
-1.753206,1,3.782109
-1.185788,1,3.989204
-1.687789,1,4.225822
-1.602611,1,4.458457
-1.341011,1,4.646971
-1.560731,1,4.920314
-1.832169,1,5.181591
-1.140405,1,5.428748
-1.240515,1,5.672729
-0.997197,1,5.923252
-1.665362,1,6.150253
-1.628112,1,6.433308
-0.629572,1,6.694186
-1.682811,1,6.962245
-1.800696,1,7.187592
-1.465814,1,7.506927
-1.258573,1,7.767537
-1.792361,1,8.09739
-1.227058,1,8.437501
-1.645642,1,8.731149
-1.592611,1,8.993568
-1.783863,1,9.285473
-1.577524,1,9.622698
-1.800615,1,9.869225
-1.742434,1,10.159327
-1.223485,1,10.413698
-1.574677,1,10.696052
-1.811097,1,10.930856
-1.342269,1,11.177373
-1.906511,1,11.445946
-1.323025,1,11.707475
-1.573212,1,11.951184
-1.466853,1,12.181398
-1.235463,1,12.457659
-1.526592,1,12.733407
-1.542864,1,12.965017
-1.224885,1,13.252537
-1.06799,1,13.529739
-1.430573,1,13.752589
-1.461847,1,14.04254
-1.88734,1,14.297871
-1.925322,1,14.534068
-1.624678,1,14.809423
-1.509933,1,15.030651
-1.177486,1,15.310491
-1.74134,1,15.639429
-1.940926,1,15.885577
-1.88297,1,16.16885
-1.377205,1,16.491726
-1.853722,1,16.735049
-1.37266,1,16.983891
-1.629617,1,17.290825
-1.459452,1,17.57202
-1.731369,1,17.860801
-1.931538,1,18.140286
-1.672173,1,18.384845
-1.632905,1,18.680583
-1.518936,1,18.990942
-1.378857,1,19.247722
-1.562436,1,19.484437
-1.484203,1,19.77979
-1.25136,1,20.068942
-1.766304,1,20.378801
-1.711446,1,20.653916
-1.844488,1,20.908839
-1.601784,1,21.189405
-1.593259,1,21.444743
-1.525419,1,21.71103
-1.726898,1,21.976736
-1.587247,1,22.200272
-2.191397,1,22.480277
-1.10382,1,22.736606
-1.787799,1,23.038061
-1.929246,1,23.339553
-1.651454,1,23.685943
-1.674884,1,23.930994
-1.753406,1,24.225197
-1.875761,1,24.476215
-1.672066,1,24.766528
-1.937449,1,25.056157
-1.326221,1,25.29988
-1.174265,1,25.558638
-1.788578,1,25.838147
-1.757176,1,26.168486
-1.700256,1,26.408453
-1.037278,1,26.714732
-1.646054,1,26.98214
-1.707434,1,27.275745
-1.705267,1,27.57823
-1.391153,1,27.883369
-2.110091,1,28.156403
-1.600484,1,28.452012
-1.45906,1,28.70411
-1.263895,1,28.997918
-1.228516,1,29.247853
-1.352394,1,29.526186
-1.516173,1,29.779115
-1.770836,1,30.051624
-1.481924,1,30.303976
-1.378142,1,30.619223
-1.755795,1,30.936924
-1.595294,1,31.229622
-1.681665,1,31.513544
-1.701799,1,31.77492
-1.576066,1,32.059384
-1.586111,1,32.314921
-1.589119,1,32.620548
-1.66833,1,32.947552
-1.933653,1,33.242553
-1.711559,1,33.50033
-1.129967,1,33.768696
-1.568233,1,34.000508
-1.59017,1,34.315388
-1.906555,1,34.640782
-0.600861,1,34.876102
-1.233389,1,35.119165
-1.547226,1,35.437165
-1.096245,1,35.692117
-1.510622,1,35.914674
-1.848692,1,36.171639
-1.269858,1,36.498957
-1.484581,1,36.783894
-1.39818,1,37.059217
-1.343021,1,37.316495
-1.766302,1,37.598286
-1.928431,1,37.872824
-1.637427,1,38.14514
-1.295537,1,38.429113
-0.960199,1,38.716816
-1.026399,1,38.982507
-1.118569,1,39.293256
-1.268701,1,39.59093
-1.304642,1,39.847851
-1.831518,1,40.115051
-1.54666,1,40.379137
-1.701501,1,40.670881
-1.273921,1,40.897966
-1.349435,1,41.166878
-1.683256,1,41.448509
-0.546406,1,41.728024
-1.61076,1,41.997341
-1.23363,1,42.256744
-0.889119,1,42.554456
-1.714658,1,42.839303
-1.954061,1,43.084188
-1.314257,1,43.400285
