#{"t_start": 1775524416.8382487, "env_id": "None"}
r,l,t
108.78896,71,20.50892
26.995948,12,21.861794
30.109231,15,23.755117
27.921823,11,25.001487
27.116927,13,26.308492
27.12071,13,27.797068
29.592327,14,29.191383
27.331826,11,30.242862
26.854472,13,30.816507
32.600963,16,32.314769
108.672593,81,40.480223
30.49261,13,41.896055
32.245651,14,43.751326
30.342389,13,45.844574
25.409815,11,47.607181
29.291626,15,49.118396
27.291003,12,50.246429
24.610073,10,51.542999
28.138521,12,52.817231
26.033795,11,54.078543
27.490677,12,55.429724
26.56708,13,56.790297
25.357885,10,57.665075
25.411052,11,58.623468
28.654418,12,59.646008
25.642921,10,60.18287
26.552689,11,60.730271
26.820479,11,61.253453
26.18379,12,62.639505
27.212908,11,63.550945
28.995829,12,64.515738
18.251777,74,71.465039
27.003705,12,72.476935
31.403822,16,73.557508
25.483188,10,74.533372
32.672484,16,75.567668
29.257678,16,77.041002
26.579788,10,78.294189
30.646429,15,80.041593
29.061894,13,81.367404
25.786013,11,82.985523
162.620487,81,92.793283
27.750957,13,93.818188
112.754012,72,100.342387
24.288605,9,101.210768
26.145576,11,102.657625
28.279737,14,104.008669
23.728297,9,104.978825
36.302344,75,112.934606
34.936205,18,113.998399
31.294205,15,115.417364
27.28152,12,117.290848
124.099413,78,122.109968
24.911809,10,122.716408
29.041154,13,124.098191
29.520412,13,125.658621
25.472944,10,126.599783
27.355361,11,127.871964
24.365862,9,128.741776
116.636902,77,134.917393
30.183249,12,136.722609
26.038977,11,138.517337
27.795692,12,140.871551
24.939772,10,141.477376
25.059586,11,142.489031
30.216051,15,143.767123
30.490083,14,145.184721
127.142336,79,153.567839
26.475894,11,154.571783
143.359302,79,162.73345
28.23869,12,163.708107
29.054824,13,164.629612
26.004501,12,166.476635
28.391538,12,167.698519
24.165515,9,168.601481
24.903949,10,170.019678
143.808648,77,175.10507
26.212055,10,176.439495
28.603358,12,177.943571
27.009053,12,179.587732
30.302174,15,181.69979
24.511004,10,183.050372
33.638064,16,184.564502
27.050856,12,185.229738
26.828435,12,186.419766
-14.701185,76,193.062172
58.833968,72,199.151913
122.245983,83,206.106889
31.823741,16,207.978715
25.179296,11,208.968105
28.325635,13,210.341807
28.724179,13,211.605466
26.395422,10,212.587249
26.674733,12,213.942693
28.808629,12,214.90327
25.172696,10,215.949774
27.680238,13,217.25977
29.336053,13,218.591726
27.575862,11,219.92965
27.337142,12,221.745418
26.849185,11,222.694869
133.309512,85,230.698911
26.494762,10,231.247583
28.175806,11,232.983515
30.380884,14,234.283354
30.673393,14,235.675624
30.34651,14,236.684716
106.887887,78,243.989128
25.361681,10,244.907653
25.005202,10,245.524275
27.288878,13,247.004473
25.891449,10,247.602703
24.768546,11,248.529456
129.520207,70,254.477166
27.476378,12,255.423819
27.479259,12,256.013045
32.136102,15,263.424011
135.211634,80,270.124171
29.040554,13,271.533434
32.854126,16,272.607692
25.071871,10,273.539823
30.906083,14,274.981474
23.673516,11,276.037265
34.379011,16,277.793185
23.926456,10,279.509882
35.44391,16,281.639545
144.355784,82,284.897569
28.542869,12,286.783291
24.575735,11,288.165707
24.250706,9,289.376215
29.226468,13,290.337354
136.911913,79,295.786747
31.797881,15,297.546735
29.859142,14,298.560192
28.095774,13,299.554989
25.701549,11,300.907158
28.402442,12,302.226959
150.001133,81,308.15966
27.59546,12,309.777785
30.001708,13,310.411493
149.027871,78,317.661425
149.967745,79,323.01014
25.052678,11,324.029544
27.090584,12,325.442755
26.964341,12,326.859439
30.043636,13,328.374312
30.69846,17,330.290539
27.34029,13,331.365319
28.466025,14,333.055312
26.654762,10,333.931176
27.765228,13,334.904113
27.400059,13,336.172962
25.718777,10,337.847396
32.249995,19,339.314737
27.525592,13,339.965102
25.202286,10,340.517429
25.600355,10,341.063492
34.381332,17,341.760402
29.483558,13,342.720609
26.0213,11,344.336472
52.675874,81,351.870648
28.070699,11,353.292929
28.77181,12,355.115492
28.687539,13,357.925437
25.126294,11,358.954086
25.025051,10,360.231155
26.020151,11,361.195624
25.721491,11,362.629234
30.062545,13,363.628013
28.089687,12,364.938566
294.930934,84,372.496216
26.499671,11,373.789142
30.111305,13,375.143732
26.922389,12,376.521464
28.663342,12,378.337646
32.542482,15,379.714903
22.503508,69,385.704741
26.938168,11,386.635211
26.101853,11,387.527823
24.768075,10,388.768957
27.789834,12,390.148236
31.508178,14,391.544217
26.442833,12,393.337559
27.826256,12,393.891069
31.105403,16,395.00434
24.797289,11,395.937657
162.986268,81,402.924298
28.113486,12,404.175054
29.349997,13,405.972011
25.681023,11,408.209336
146.265889,77,413.249061
125.702477,77,420.947553
106.790317,75,429.461549
30.473347,14,430.355518
26.598571,10,431.929404
28.965233,12,432.779317
6.196052,72,438.704376
26.754373,11,439.243603
32.527815,16,440.964743
29.387677,13,442.344434
153.681189,81,450.404537
27.358738,12,450.964433
147.948231,70,455.637083
151.955969,80,458.81107
24.756416,10,459.825247
22.973069,10,461.186175
26.329691,11,462.190385
26.014428,12,463.55776
24.429931,9,464.463097
28.58235,12,465.776228
24.005915,9,466.665897
27.750364,12,468.513632
25.744808,10,469.790975
28.20974,12,470.736964
24.848377,10,471.618342
53.382515,79,478.922328
26.402417,10,480.266639
146.85206,81,485.104406
26.868697,11,491.864483
25.031381,11,492.851082
23.052584,9,493.423398
30.549064,13,494.045772
28.712185,13,494.599811
27.239845,12,495.229375
25.264004,11,496.138166
28.286605,12,497.485355
26.736282,11,499.272342
22.939726,9,501.279446
28.014664,12,502.27969
31.66038,16,502.936231
27.300448,13,503.486056
31.91484,15,504.067991
25.097459,11,505.023155
28.821764,13,506.325519
30.823665,15,507.78413
27.300837,12,508.953207
26.229443,77,513.016246
26.350854,11,513.969463
23.652653,11,514.867289
135.165983,77,524.062874
25.059343,10,525.45487
25.633979,11,526.494587
29.11729,12,527.814498
26.528511,12,529.153763
28.449099,12,530.086696
26.487767,11,530.979012
27.151775,12,532.186251
27.7093,13,533.157696
27.132571,11,534.085118
27.442628,11,535.099356
25.471324,10,536.4015
29.051698,15,537.859992
27.849875,11,538.526167
25.129633,11,539.592715
27.694054,12,540.9967
25.081029,10,541.680127
26.321541,12,543.212405
25.495671,11,543.835466
27.910269,12,544.791462
26.87457,11,546.706266
12.957342,70,551.280549
33.697945,17,552.661783
27.544997,11,553.955521
23.93832,10,554.900683
123.148487,79,561.431101
29.584622,14,562.432364
24.335253,9,563.46369
154.797966,82,569.769897
28.172487,13,571.152627
26.74985,11,572.178938
26.840654,11,573.869339
26.490428,10,575.228346
26.716764,12,576.92564
29.319543,13,578.751053
25.650442,10,579.744886
25.047977,10,580.974802
24.316791,9,582.251443
27.212445,11,583.612679
26.589109,11,584.852132
31.768827,16,586.821923
27.162656,75,592.284522
30.647896,13,593.548582
161.600468,79,599.105938
94.447522,78,605.05038
25.014087,10,606.295386
31.432504,15,607.995118
110.077529,77,611.600465
29.337183,13,612.683526
25.418814,10,613.968336
29.546535,13,615.422053
26.027978,10,616.819198
28.751308,12,618.106699
110.011919,71,622.792588
27.290107,11,624.10882
28.582558,12,625.882421
26.77525,10,627.138515
25.384258,11,627.714293
24.815073,10,628.277049
116.721467,68,631.637302
29.502962,14,632.65568
25.307349,12,633.602857
27.5978,11,634.545056
32.736927,15,635.874938
31.071675,14,637.251886
27.232053,11,638.932316
28.822963,14,641.365062
25.294617,10,642.31749
28.096873,11,643.682724
100.76856,81,650.481049
27.267031,11,652.25436
28.89101,13,654.511743
33.107283,15,655.964213
23.947597,9,657.280063
28.634339,12,659.252933
23.945518,9,660.657256
24.623918,10,661.174659
26.029067,12,662.236601
119.504145,71,668.369847
29.031009,12,669.777956
27.496067,11,671.075381
27.099327,12,672.427456
151.735448,77,680.419533
30.565207,14,681.83391
24.321448,11,682.77035
25.857602,11,684.680448
26.63864,12,686.774292
27.171661,11,688.353966
26.36494,10,690.165214
27.00169,11,691.179591
30.567141,14,692.15846
25.062197,10,693.506591
27.409239,13,694.470425
25.044616,10,695.38241
160.120329,80,702.068036
26.29401,12,702.996534
28.506966,12,703.626303
165.613862,82,710.918395
26.32115,12,711.616571
31.646545,16,712.338196
26.356699,11,713.714918
137.151984,82,727.131969
26.209113,10,728.105554
26.413141,11,729.065032
26.53088,13,730.156914
23.977464,9,731.110921
