#{"t_start": 1775524416.8307652, "env_id": "None"}
r,l,t
24.999721,10,8.698628
20.470145,73,21.869142
27.912815,12,23.302943
78.411606,84,31.460062
26.94435,12,32.738589
25.789206,10,33.715993
27.913508,13,34.753926
25.288985,11,36.230949
31.680696,15,37.2192
30.253689,13,38.23989
26.813222,11,40.014445
24.022021,10,41.395087
27.504518,13,42.750161
25.101648,11,44.124275
26.384978,11,45.437216
24.674445,10,47.224835
26.199828,10,48.53039
128.683068,78,57.161857
33.049317,17,58.222436
28.919326,12,59.15522
45.091218,76,65.08951
27.528192,12,67.171262
30.926402,15,68.235534
129.935035,75,74.087026
26.710647,10,75.04597
25.248769,10,75.575155
28.35143,12,76.64292
25.017808,10,77.905493
25.449284,11,78.796652
30.526839,15,80.875436
26.294822,12,82.590604
27.321491,12,84.047627
24.299281,9,84.96117
26.339405,12,86.441883
27.254978,11,87.782686
28.893797,12,89.175589
26.417421,10,90.146072
23.933671,10,91.914791
28.433034,14,93.228406
34.976658,17,94.863851
32.594518,17,96.426281
33.746735,15,97.453098
25.070629,11,98.410084
28.166449,12,99.767963
4.469765,75,107.327623
30.731918,15,109.115711
32.406203,16,110.945106
28.545458,14,112.469764
28.126651,12,113.360176
28.957604,14,114.389736
28.77319,12,114.974652
26.396568,11,116.865932
26.449771,11,117.931363
28.299781,13,119.469414
29.966338,15,120.562654
27.732845,13,121.217608
135.647002,78,127.009827
24.02648,9,128.227948
26.625097,12,129.241811
26.304404,12,130.364152
26.444849,10,130.931334
31.841199,13,131.965783
27.828775,14,132.987152
28.124713,12,133.915551
32.671263,16,135.808304
27.384007,11,137.24753
24.372195,9,138.921805
23.083963,10,140.48867
25.271184,11,141.484681
27.09219,13,142.875619
31.049757,13,143.771727
27.24032,13,144.837838
28.85956,13,146.22003
32.090697,18,147.996099
24.999137,10,148.942668
30.071987,16,150.398844
26.995943,11,151.737072
26.47471,11,153.205807
28.925673,12,154.579479
28.984657,14,156.01777
31.71975,14,157.886997
30.057372,16,159.728909
84.641325,67,165.423106
29.076741,15,167.358825
31.463232,13,169.063998
25.686963,10,170.458698
24.315586,10,171.441024
28.650346,13,172.027258
24.621621,10,172.554018
27.043358,11,173.145245
27.548068,12,173.686513
28.635367,12,174.615654
24.337517,9,175.534739
27.869072,13,177.418934
24.43257,9,178.431967
27.612827,12,180.059119
28.539052,13,181.708961
31.919141,14,183.525515
25.754252,10,184.194884
31.504641,14,185.237786
82.803941,69,191.679588
30.424339,12,192.609746
26.556616,11,193.619211
28.421956,12,194.609446
27.189054,11,195.577089
24.292172,9,196.110551
27.223853,12,197.095826
26.32599,12,198.140351
28.531882,12,199.157021
28.74744,12,200.23777
31.019304,14,201.259995
23.272695,9,201.814129
29.961381,14,203.239913
27.073845,11,204.256814
28.927909,13,205.220527
26.298802,11,206.529421
26.379636,11,207.546481
134.577398,79,215.382743
25.121247,10,216.411922
27.256496,12,217.653205
28.441134,13,219.04718
27.950872,13,220.482053
26.703065,11,222.162748
27.53016,13,223.590953
28.861013,13,224.481333
26.700568,11,225.418809
27.248981,11,226.301965
30.289473,14,227.253869
27.491356,11,228.544929
29.002556,14,229.613742
33.15861,15,231.253725
74.927463,80,239.072639
24.647751,10,240.025563
32.871201,17,241.395496
32.051983,16,242.787851
124.001866,81,250.203139
26.841444,11,251.100873
28.075475,13,251.941875
28.429451,12,253.293945
52.880298,74,264.172799
25.236796,10,265.075898
25.413477,12,266.853061
28.460138,12,268.359482
25.706417,11,268.929641
26.082456,11,269.616124
26.796032,11,270.666893
127.423997,79,278.676646
25.714655,10,280.308123
139.635198,78,283.555665
27.425798,11,284.490924
29.455996,12,286.384055
28.491198,13,287.783999
32.475808,15,289.855615
29.368425,14,291.305143
29.342766,14,291.944684
35.385659,20,293.076287
28.166897,13,294.082556
31.112006,15,295.21098
27.354314,12,296.11873
157.297773,83,303.99283
24.158396,9,305.001178
167.314699,83,311.295012
26.950322,10,311.882987
31.558553,14,313.30915
24.619048,10,313.820511
22.905965,9,314.803338
24.794941,11,315.717171
26.37979,11,316.715916
24.921287,10,318.060817
28.10849,12,319.450186
148.46801,80,324.514115
30.798177,14,326.032867
26.894868,11,327.365721
26.990734,11,328.813518
22.974079,9,329.851554
27.344995,11,330.778661
26.495282,11,331.800769
26.564931,12,333.458853
25.171966,10,334.366035
29.309558,13,335.335612
25.431215,12,336.588235
