#{"t_start": 1775528891.6978443, "env_id": "None"}
r,l,t
-1.428864,1,2.628064
-1.916059,1,2.869508
-1.53605,1,3.069521
-1.710969,1,3.325139
-1.672705,1,3.614661
-1.812798,1,3.852508
-1.568171,1,4.046968
-1.73992,1,4.308466
-1.588362,1,4.552397
-1.413671,1,4.794862
-1.163341,1,5.081155
-2.008456,1,5.355241
-1.432213,1,5.661093
-1.631968,1,5.888033
-1.866923,1,6.153865
-1.87297,1,6.414458
-1.367705,1,6.683756
-1.215055,1,6.879795
-1.762767,1,7.136968
-1.554864,1,7.373555
-1.216505,1,7.644223
-1.683312,1,7.908458
-1.258855,1,8.153473
-1.605375,1,8.393188
-1.810493,1,8.654115
-1.263252,1,8.94491
-1.852505,1,9.227048
-1.292724,1,9.423547
-1.836596,1,9.660079
-1.872797,1,9.913518
-1.343346,1,10.17016
-1.607689,1,10.456777
-1.731664,1,10.671778
-0.574805,1,10.890001
-1.502319,1,11.122877
-1.355449,1,11.331571
-1.140183,1,11.57775
-1.784025,1,11.778826
-1.885534,1,12.031384
-1.598667,1,12.307902
-1.632281,1,12.530502
-1.28907,1,12.827394
-1.176832,1,13.082357
-1.940936,1,13.281848
-1.23066,1,13.502923
-1.177905,1,13.750947
-1.712399,1,13.94762
-1.569648,1,14.197174
-1.590097,1,14.459448
-1.081015,1,14.740755
-1.304882,1,15.025868
-1.827973,1,15.315749
-1.688514,1,15.567975
-1.675611,1,15.815122
-1.319719,1,16.06609
-1.25386,1,16.282846
-1.102936,1,16.519725
-1.535857,1,16.79606
-1.241369,1,17.075529
-1.3203,1,17.326625
-1.167429,1,17.650574
-1.838128,1,17.907328
-1.523309,1,18.149254
-1.97378,1,18.383388
-1.629995,1,18.604593
-1.810969,1,18.846396
-1.556344,1,19.146714
-1.24682,1,19.427146
-1.977534,1,19.75087
-1.209015,1,20.054674
-1.680019,1,20.369088
-1.920973,1,20.710159
-1.864716,1,20.954352
-1.687418,1,21.214854
-1.129957,1,21.48267
-1.632042,1,21.756948
-1.727165,1,21.962845
-1.404893,1,22.180165
-1.736166,1,22.425772
-1.914666,1,22.750398
-1.755063,1,22.962332
-1.067247,1,23.178554
-1.821203,1,23.405421
-1.178728,1,23.628614
-1.644616,1,23.857894
-1.543902,1,24.10696
-1.606596,1,24.338118
-1.449677,1,24.568281
-1.552037,1,24.892851
-1.868328,1,25.095212
-1.638708,1,25.308578
-1.719232,1,25.56278
-1.527242,1,25.828708
-1.215358,1,26.027727
-1.591299,1,26.316445
-1.714173,1,26.572337
-1.525169,1,26.818728
-1.117872,1,27.041483
-1.882857,1,27.321094
-1.146771,1,27.595647
-1.937336,1,27.840688
-1.638738,1,28.034402
-1.711321,1,28.252245
-1.732616,1,28.502841
-1.852399,1,28.756329
-1.726003,1,28.985568
-1.600874,1,29.267825
-1.329777,1,29.5088
-1.688021,1,29.73396
-1.014129,1,29.975174
-1.472477,1,30.208004
-1.347511,1,30.429191
-1.861328,1,30.717433
-1.818524,1,30.97939
-1.255599,1,31.226849
-1.302486,1,31.428722
-1.447259,1,31.658309
-1.406915,1,31.879657
-1.836137,1,32.134382
-1.345166,1,32.379427
-1.925613,1,32.59844
-1.655317,1,32.821396
-1.167516,1,33.076388
-1.587539,1,33.30894
-1.512253,1,33.551985
-1.806149,1,33.815978
-1.447167,1,34.062203
-1.831763,1,34.302827
-1.29776,1,34.537504
-1.19089,1,34.744711
-1.793632,1,34.976676
-1.348783,1,35.177614
-1.642219,1,35.441945
-1.398,1,35.682086
-1.886826,1,36.019554
-1.543783,1,36.326756
-1.064773,1,36.611841
-1.215531,1,36.87367
-1.540626,1,37.107578
-1.142773,1,37.30416
-1.021791,1,37.519854
-1.736515,1,37.730474
-1.832363,1,37.93665
-1.744099,1,38.154947
-1.339731,1,38.347006
-0.547527,1,38.59294
-1.655443,1,38.815783
-0.992485,1,39.055346
-1.540897,1,39.279946
-1.62072,1,39.485794
-1.407275,1,39.6783
-1.906331,1,39.865306
-1.695012,1,40.087427
-1.260742,1,40.318297
-1.271867,1,40.566994
-1.512563,1,40.781641
-1.183882,1,40.990407
-1.690997,1,41.169485
-0.533088,1,41.387137
-1.426371,1,41.585168
-2.171247,1,41.80569
-1.519419,1,42.022839
-1.213198,1,42.252543
-1.134513,1,42.458035
-1.876898,1,42.703314
