#{"t_start": 1775529105.264086, "env_id": "None"}
r,l,t
-2.088906,1,2.411248
-1.755562,1,2.678499
-1.732378,1,2.941774
-1.755369,1,3.163867
-1.095884,1,3.424713
-1.6931,1,3.693431
-1.204275,1,3.929075
-1.334687,1,4.209903
-1.626285,1,4.45054
-0.703837,1,4.687317
-1.322895,1,4.951468
-1.869647,1,5.191671
-0.98085,1,5.455091
-1.730253,1,5.694484
-1.927713,1,6.046705
-1.297927,1,6.306455
-1.624854,1,6.547681
-1.059029,1,6.8022
-1.993972,1,7.032324
-1.147137,1,7.3417
-1.816303,1,7.591328
-1.307187,1,7.793385
-1.889015,1,8.082703
-1.769006,1,8.350844
-1.750203,1,8.581326
-1.545053,1,8.86001
-1.663204,1,9.10586
-0.660377,1,9.403358
-1.327641,1,9.640999
-1.935907,1,9.89522
-2.028626,1,10.174618
-1.836879,1,10.436945
-1.638168,1,10.663679
-1.032088,1,10.93975
-1.168602,1,11.216368
-1.37212,1,11.477181
-1.747605,1,11.736376
-1.478886,1,11.997435
-1.307275,1,12.234688
-2.006704,1,12.508419
-1.22677,1,12.759935
-1.681774,1,12.99848
-1.686762,1,13.265636
-1.798543,1,13.558843
-1.081635,1,13.837422
-1.414488,1,14.126262
-1.08034,1,14.411763
-1.430984,1,14.673162
-1.794224,1,14.907371
-1.228137,1,15.185868
-1.807062,1,15.418262
-1.748022,1,15.694109
-1.195839,1,15.948261
-1.237297,1,16.231699
-1.827149,1,16.473467
-1.63921,1,16.776443
-1.558478,1,17.048575
-1.839551,1,17.314842
-1.64812,1,17.593261
-1.534339,1,17.879087
-1.125895,1,18.135536
-1.543246,1,18.326941
-1.113483,1,18.611288
-1.805593,1,18.865453
-1.275466,1,19.098952
-1.740064,1,19.3636
-1.458142,1,19.69786
-1.197252,1,19.902174
-1.470925,1,20.109935
-1.5822,1,20.336619
-1.654133,1,20.528247
-1.872831,1,20.759457
-1.590966,1,21.034704
-1.923748,1,21.270203
-1.246999,1,21.494529
-1.958892,1,21.76151
-1.542589,1,22.045692
-1.307088,1,22.29885
-1.272271,1,22.541891
-1.532936,1,22.821473
-2.190914,1,23.107201
-1.493056,1,23.345309
-1.825016,1,23.555554
-1.259959,1,23.805712
-0.815103,1,24.094774
-0.935774,1,24.334593
-1.661558,1,24.591483
-1.086538,1,24.819004
-1.700433,1,25.078327
-1.699962,1,25.373988
-1.331948,1,25.647948
-1.618729,1,25.92027
-1.569665,1,26.184851
-1.09697,1,26.431165
-1.726183,1,26.699104
-1.350779,1,26.963197
-1.174424,1,27.168721
-1.853881,1,27.419842
-1.749541,1,27.677314
-1.86491,1,27.933471
-1.919536,1,28.177358
-1.947568,1,28.408689
-1.560323,1,28.680635
-1.836542,1,28.896208
-1.477167,1,29.138093
-1.601655,1,29.428323
-1.971334,1,29.6974
-1.724863,1,29.922059
-1.732326,1,30.198048
-1.55819,1,30.476653
-1.25679,1,30.734398
-1.584362,1,30.988519
-1.564025,1,31.222177
-1.65638,1,31.468471
-1.201942,1,31.743673
-1.748071,1,31.990265
-1.427874,1,32.182489
-1.108213,1,32.499661
-1.536593,1,32.790209
-1.851739,1,33.036096
-2.134386,1,33.304613
-1.800994,1,33.546558
-1.898449,1,33.817142
-1.635668,1,34.059207
-1.515048,1,34.262557
-1.806622,1,34.50618
-1.622004,1,34.760642
-2.02777,1,34.979906
-1.251477,1,35.189277
-1.422551,1,35.38403
-1.359857,1,35.593226
-1.444628,1,35.910632
-1.771074,1,36.122956
-1.82338,1,36.362028
-1.526285,1,36.623351
-1.377332,1,36.918049
-1.066576,1,37.141643
-1.368014,1,37.385607
-1.104046,1,37.609265
-1.712277,1,37.816133
-1.467011,1,38.068843
-1.544663,1,38.331406
-2.054675,1,38.552484
-1.501197,1,38.798339
-1.825777,1,39.071723
-0.961621,1,39.320964
-1.995718,1,39.554407
-1.435585,1,39.851734
-1.748315,1,40.174846
-1.668105,1,40.479934
-1.087257,1,40.690687
-1.668352,1,40.952553
-1.604019,1,41.222923
-1.52977,1,41.479164
-1.767005,1,41.72703
-1.47802,1,41.941199
-1.331962,1,42.211037
-1.779833,1,42.437377
-1.5003,1,42.653183
-1.329313,1,42.898578
-2.183844,1,43.157595
-1.287204,1,43.391738
-1.735331,1,43.633403
-1.186032,1,43.931561
-1.696276,1,44.193568
-1.807183,1,44.442993
-1.342889,1,44.708863
-1.667919,1,44.956924
-1.13119,1,45.197852
-1.481942,1,45.470182
-2.046161,1,45.723146
-1.682034,1,45.955976
-1.291639,1,46.213204
-1.729106,1,46.510719
-1.740842,1,46.771109
-1.480398,1,47.027325
-1.518138,1,47.300576
-1.633632,1,47.586331
-1.546406,1,47.813913
-1.670882,1,48.057657
-2.006646,1,48.239885
-1.739915,1,48.482237
-1.001743,1,48.770974
-1.261282,1,49.063318
-1.722967,1,49.297006
-1.860023,1,49.534111
-1.716021,1,49.876428
-1.352107,1,50.107471
-1.136747,1,50.325331
-1.801008,1,50.598773
-1.70218,1,50.875595
-1.172011,1,51.128973
-1.667434,1,51.423517
-1.68465,1,51.653468
-1.14978,1,51.915335
-2.000921,1,52.180561
-1.395314,1,52.463103
-1.107067,1,52.707663
-1.890971,1,52.965798
-1.284552,1,53.242322
-1.339954,1,53.495389
-2.143514,1,53.742362
-1.611329,1,53.983893
-1.801291,1,54.167872
-1.737534,1,54.405377
-1.496232,1,54.653215
-1.837489,1,54.873006
-1.895817,1,55.081878
-1.103698,1,55.318705
-1.531647,1,55.643722
-1.653011,1,55.870917
-1.466018,1,56.13074
-1.346119,1,56.372787
-1.566206,1,56.614843
-1.653369,1,56.871687
-1.026421,1,57.176806
-1.09844,1,57.40644
-1.313767,1,57.625027
-1.827638,1,57.8592
-1.834408,1,58.151415
-1.376689,1,58.408043
-1.852251,1,58.660743
-1.096474,1,58.949129
-2.02503,1,59.164722
-1.248705,1,59.396622
-1.568355,1,59.7022
-1.890852,1,59.951314
-2.096877,1,60.206269
-1.239759,1,60.530409
-1.436811,1,60.772005
-1.232577,1,60.980025
-1.272592,1,61.257688
-1.388868,1,61.550307
-1.215447,1,61.792225
-2.03959,1,62.016156
-1.71555,1,62.293321
-1.508879,1,62.52237
-1.77791,1,62.783591
-1.742945,1,62.999179
-1.341671,1,63.274074
-1.26264,1,63.578365
-1.819213,1,63.80566
-1.756875,1,64.05003
-1.788129,1,64.296784
-0.656925,1,64.546042
-1.698382,1,64.786353
-1.149455,1,65.014031
-1.067291,1,65.277451
-1.596689,1,65.517036
-1.304753,1,65.736358
-1.343763,1,65.932122
-1.394148,1,66.21383
-1.60449,1,66.451404
-1.925528,1,66.761517
-1.081101,1,67.030365
-1.142521,1,67.297437
