#{"t_start": 1775524416.845638, "env_id": "None"}
r,l,t
32.829985,17,9.616432
25.871855,10,17.332529
26.583271,12,17.919865
29.685342,12,18.549594
28.79826,12,19.54923
23.061674,11,20.893237
28.126875,13,22.394724
27.613415,12,24.141791
27.613023,13,25.359622
26.442288,10,26.302061
33.220927,16,28.190271
24.900616,10,28.745887
26.283126,11,29.796768
31.220939,14,30.810799
27.814535,12,31.917312
32.619128,15,33.281077
32.472901,15,35.212208
157.74569,81,43.313179
26.533146,10,44.947886
28.520699,12,46.776519
27.272402,11,48.514566
29.042218,13,49.666299
23.909828,9,50.68079
28.227957,12,52.002302
26.593275,12,53.254122
25.305937,10,54.549061
26.847129,12,55.858911
138.833033,81,61.717591
27.884595,12,63.086128
30.243861,13,64.134726
23.702253,10,66.179536
25.694242,10,66.735726
22.320109,9,67.680954
24.490084,10,68.835913
28.628774,15,69.442359
26.955061,12,70.44434
31.299225,14,71.898345
25.339987,11,72.889007
109.430696,79,79.672644
34.052775,17,81.75413
24.251974,9,82.978394
31.028533,15,84.577636
27.178017,11,86.024852
26.789955,12,87.36886
24.263487,9,88.339885
31.813227,16,90.493128
24.67695,10,92.272626
27.020547,12,93.230254
24.513629,10,94.34247
37.413478,22,96.020615
24.579187,10,96.93678
28.655036,12,97.86376
29.206257,15,99.317138
29.726741,14,100.732146
31.220081,16,102.207055
27.454934,11,103.581038
31.359612,15,105.415462
27.544203,13,106.402534
27.268943,11,107.73156
27.356259,12,108.67845
29.62636,14,110.080025
31.615384,14,111.941813
133.185685,75,119.027194
125.627999,78,123.297364
24.153663,10,124.610891
27.02148,13,126.170234
27.193695,12,127.453189
25.58802,11,128.73257
28.734913,13,129.726936
159.964111,67,135.372014
28.704354,13,137.651725
31.132136,15,139.397109
88.265472,77,147.103395
23.979271,10,148.439909
30.712846,14,149.862671
27.105897,11,151.148855
26.695803,12,152.636658
25.36958,11,153.973879
24.965615,10,155.01458
30.637551,16,156.843234
28.257328,13,158.37385
