#{"t_start": 1775776795.0451303, "env_id": "None"}
r,l,t
6.791839,12,8.076267
-21.037922,12,8.727876
-51.070467,51,11.149666
-25.867806,12,11.738073
-21.748584,12,12.299031
-16.499474,13,12.931387
-19.299541,12,13.637163
-20.941136,12,14.267338
-21.509179,12,14.869564
-18.463971,12,15.557951
28.316793,25,16.853841
-22.294926,12,17.472522
-22.960862,12,18.121264
-21.302422,12,18.764987
-18.841995,12,19.293992
-16.646082,12,19.929421
6.06432,12,21.462358
-21.627548,12,22.088155
-17.533329,12,22.652738
-21.415624,12,23.158551
29.967455,24,24.33718
-21.417804,12,24.910971
-7.32735,12,25.587706
7.059813,12,26.192458
-16.58688,12,26.764306
-18.21697,19,27.521296
-16.305381,12,27.946141
-17.734806,12,28.389419
-16.863458,12,28.819305
-18.416907,12,29.236855
-21.929402,12,29.633124
-17.722752,12,30.013821
-43.418972,34,31.175118
-19.409042,12,31.598732
7.078319,12,32.234395
-14.66925,15,32.731831
-16.349301,12,33.169495
-22.47894,12,33.596035
-64.055671,69,35.971405
-24.426095,12,36.359501
-16.66084,12,36.812305
7.641747,12,37.238853
-15.837337,12,37.675217
-14.993273,12,38.103112
7.210716,12,38.50815
7.334689,12,38.890079
-20.427139,12,39.389727
-18.483689,12,39.948336
-24.333061,27,40.731253
-20.974453,12,41.330225
-51.694463,64,43.255679
-17.782279,12,43.636055
-22.506211,12,44.014896
-20.653192,12,44.411584
6.287753,12,44.766919
-25.047574,17,45.300265
-41.20246,35,46.376808
-21.035842,38,47.50315
-24.330364,18,48.05517
-18.435268,12,48.445686
-17.745122,12,48.837311
-16.077655,12,49.459174
-24.116698,12,49.857113
-17.283888,12,50.259732
3.994104,12,50.679398
6.453294,12,51.083502
-18.882179,12,51.464598
-22.348195,32,52.47258
-15.93997,12,52.878777
-14.285631,12,53.239199
-17.077939,12,53.656564
-20.436978,12,54.065139
6.422298,12,54.436549
-85.216856,81,57.002945
-25.650035,23,57.952029
-48.434112,43,59.230119
-30.895071,46,60.590519
-23.878373,12,60.970476
-19.718749,32,61.930518
-21.45884,12,62.320929
-22.87093,12,62.71352
-17.808012,12,63.11623
-12.419438,12,63.48542
-15.650366,12,63.896306
26.918497,20,64.523419
-17.134325,25,65.324399
-20.558408,12,65.723978
7.700334,12,66.366079
-21.116859,12,66.787776
-23.687497,12,67.14981
-21.117418,12,67.550299
-22.47227,12,67.909854
-18.243706,12,68.259573
-50.044327,47,69.69651
-23.113951,12,70.062509
-18.423087,12,70.429549
-18.231753,12,70.870719
-39.449297,52,72.412794
-17.128611,12,72.808884
6.881823,12,73.189887
-37.57459,67,75.45435
-13.557342,19,76.065336
-20.681953,12,76.465528
-22.965377,12,76.830764
-16.252386,12,77.234958
-16.247691,12,77.619097
-19.434037,12,77.970661
-23.256454,12,78.426324
-17.210842,12,78.800843
7.147199,12,79.184491
-19.770436,12,79.610975
6.192294,12,80.004097
-23.391498,12,80.385602
-22.361127,12,80.80142
-21.731705,12,81.21383
-24.077608,12,81.594455
-16.178913,12,81.963931
-21.186064,12,82.355875
-14.866919,12,82.907207
-16.265639,12,83.311301
-15.11629,16,83.834663
-18.088956,12,84.214669
-18.280774,12,84.621886
7.239784,12,84.994457
-18.937282,12,85.402554
-18.456869,12,85.763229
-20.645623,12,86.15344
17.53544,30,87.06662
4.237408,140,91.593735
-16.151186,12,91.975653
4.726426,12,92.359381
-18.219486,12,92.781493
4.373998,12,93.134481
27.787119,24,93.889904
-22.378749,12,94.235362
-17.008454,12,94.581947
-15.642424,12,94.998109
-16.17164,12,95.361564
-24.967683,12,95.779095
-20.452144,12,96.141582
-16.490512,12,96.525949
-15.57778,12,96.905209
-23.2239,12,97.257938
-17.561934,12,97.661582
7.835276,12,98.012896
-22.634845,12,98.378398
-20.176208,12,98.751804
-12.367738,12,99.345682
-21.729124,12,99.754155
41.868088,41,100.983303
-20.795163,12,101.345015
-18.22884,12,101.741372
-15.660574,12,102.114079
-26.09676,39,103.33224
-18.181853,12,103.703629
-22.723498,12,104.094798
-16.603902,12,104.481453
6.122572,12,104.845067
7.716114,12,105.212249
-25.979109,19,105.828427
-17.389206,12,106.203832
-19.173075,12,106.58605
-24.233602,29,107.706299
-21.813561,12,108.071638
6.941891,12,108.454479
-18.627262,12,108.851082
7.800701,12,109.240566
-21.424335,12,109.675197
-15.370737,12,110.071853
-16.067704,12,110.488386
28.05193,34,111.604364
-14.399828,12,111.961574
6.483362,12,112.369722
-21.733877,18,112.930478
-15.115326,12,113.320661
-20.16364,12,113.700238
-18.355238,12,114.077866
-23.493104,12,114.486202
-22.97619,12,114.855606
-24.739945,12,115.25872
-17.732834,12,115.635442
-18.938562,12,116.251863
-16.298179,12,116.649458
-17.384836,12,117.011379
-18.80732,14,117.571874
26.442553,21,118.184803
-15.221971,12,118.569322
-16.511819,12,118.934336
-16.449756,12,119.318924
-21.11676,12,119.708883
-38.456564,35,120.763745
4.587227,12,121.135461
-13.501126,12,121.511158
-11.482848,13,121.913788
-21.996175,33,122.913856
-18.198044,12,123.27846
-18.440232,12,123.686166
23.350795,52,125.549061
-15.198706,12,125.940626
-18.930035,12,126.32192
-20.939147,17,126.930734
-17.113978,12,127.305819
-18.196885,12,127.688147
-15.781818,12,128.088692
-19.158648,12,128.468682
-19.278605,28,129.362617
-22.161352,12,129.771216
-21.483428,16,130.263193
-34.144312,29,131.180248
-16.127954,12,131.571075
-17.276706,28,132.392796
-9.241442,12,133.032557
-21.901364,12,133.432359
-21.681837,12,133.849351
-15.815526,12,134.258504
-16.743148,12,134.647232
-22.038753,12,135.069733
-23.729056,20,135.751886
-24.423436,12,136.132854
6.480587,12,136.508641
-23.555742,12,136.944846
-22.345162,12,137.355556
-41.06383,63,139.414165
-17.495331,12,139.846928
-23.278743,12,140.234916
-23.170137,12,140.652165
-23.081122,17,141.226694
-18.228096,12,141.899142
-17.434158,12,142.283933
-16.902328,12,142.69813
2.658097,12,143.090067
5.397181,12,143.509559
-21.236705,12,143.884642
-14.693566,12,144.289633
-20.604904,12,144.701707
-17.316626,12,145.098788
-18.232191,12,145.498403
-20.805605,12,145.861675
-22.416816,12,146.247566
-23.839089,12,146.642769
-16.183932,12,147.030507
6.455717,12,147.426382
-21.332409,12,147.801953
-18.911229,12,148.187812
-18.328308,12,148.598247
-17.581427,12,148.976453
-35.544878,36,150.503024
-19.157678,12,150.92531
-15.555951,12,151.334733
27.096979,23,152.104046
6.685836,12,152.520863
-18.293609,20,153.147707
-21.402115,23,153.888254
5.842408,12,154.296809
-19.818187,12,154.670273
-18.85014,12,159.026644
29.712149,29,159.88986
6.334244,12,160.272005
-17.182096,12,160.711185
-15.669665,12,161.089097
-18.484882,12,161.525387
-22.99743,12,161.970294
-18.656593,12,162.358051
-19.773984,12,162.754969
-17.23228,12,163.387413
-16.550707,12,163.76247
23.246392,55,165.585574
-77.374397,79,167.938977
-17.774933,12,168.324125
-20.682744,12,168.735564
-17.344542,12,169.110878
7.561422,12,169.528398
-40.191179,39,170.717997
-22.501374,12,171.080454
-20.153571,12,171.761577
-30.213399,29,172.626142
-16.040452,12,172.979962
29.990474,25,173.780135
-16.290735,12,174.159014
-18.490701,12,174.571179
-20.52613,12,174.936778
-19.460616,12,175.326293
-18.199325,12,175.703941
-14.767578,12,176.054299
-21.466625,12,176.452296
-13.7892,12,176.818234
-23.284812,12,177.177915
35.519263,132,181.486428
-15.041719,12,181.869019
-16.098269,12,182.284776
-15.992922,12,182.658158
-22.781136,12,183.051535
5.036013,12,183.444892
18.090852,32,186.534538
-18.299077,12,186.936662
5.342283,12,187.297712
-19.062495,12,187.718268
-18.640923,12,188.089429
-16.29558,12,188.511107
-17.898639,12,188.930961
-16.240923,16,189.428365
-17.08723,12,189.81601
-19.6637,12,190.412488
-19.631329,12,190.82356
-41.736773,26,191.676904
-18.424353,12,192.06086
-14.656139,12,192.483053
-18.625344,12,192.849808
-17.838217,12,193.221415
29.43837,29,194.142967
-20.258337,12,194.553182
-16.476313,12,194.948386
-17.661264,12,195.302046
28.437109,25,196.123653
-22.71579,12,196.503105
-12.018252,17,197.05043
-20.9363,12,197.430085
-18.778847,12,197.81125
-15.152024,12,198.199758
12.738869,67,200.434572
-20.57114,17,200.94771
31.241218,25,201.755438
-19.46972,12,202.142847
-26.510019,58,203.977863
-22.176298,12,204.411533
-15.499889,12,204.807791
-21.161363,12,205.201639
-22.542638,84,208.047676
-34.90143,27,208.8766
-18.033084,12,209.265195
-18.982252,12,209.654523
7.371013,12,210.025882
26.27858,24,210.738534
-21.018347,12,211.104584
-21.542013,12,211.472575
-34.901693,27,212.353611
-23.970992,12,212.732493
-21.814017,12,213.134848
-24.777219,22,213.866814
6.071266,12,214.271953
-17.496997,25,215.293184
-22.417648,12,215.700479
26.164412,25,216.483163
-16.991771,12,216.876972
28.363733,25,217.66629
-15.635896,12,218.072271
-18.794435,12,218.440855
-15.486981,12,218.864692
-27.960373,44,220.190574
-15.780019,12,220.553769
-17.358597,12,220.92838
-28.932355,57,222.570193
-15.433278,12,222.972908
8.20504,12,223.569887
-19.729283,12,223.969461
32.071992,47,225.413466
8.112744,12,225.808813
-19.900874,12,226.187517
-13.69306,12,226.622265
-16.437169,12,226.997523
6.569825,12,227.370349
-22.36715,12,227.759407
7.628736,12,228.141714
-20.672346,12,228.550416
-21.668875,12,228.939179
-14.956376,12,229.293881
