#{"t_start": 1775529549.3860638, "env_id": "None"}
r,l,t
-1.756088,1,2.359926
-1.465407,1,4.655113
-1.097075,1,4.935225
-1.589658,1,5.200067
-1.468305,1,5.470559
-1.717502,1,5.681531
-1.22337,1,5.906113
-1.146581,1,6.149146
-1.094488,1,6.430124
-1.374614,1,6.662365
-1.671889,1,6.95126
-1.396466,1,7.214459
-1.711122,1,7.507107
-1.690743,1,7.782855
-1.659315,1,8.068639
-1.651428,1,8.348461
-1.183306,1,8.606261
-1.517153,1,8.866822
-1.837384,1,9.110548
-1.620867,1,9.443702
-1.830056,1,9.65093
-1.411109,1,9.937055
-1.697519,1,10.214276
-1.234403,1,10.495592
-1.693732,1,10.742959
-1.725714,1,10.966579
-1.747903,1,11.234954
-1.795672,1,11.505714
-1.233356,1,11.729562
-1.495034,1,12.006562
-1.515764,1,12.25565
-1.612867,1,12.555486
-1.64393,1,12.88213
-1.026751,1,13.167253
-1.57839,1,13.453548
-1.222904,1,13.739078
-1.722985,1,13.991509
-1.639762,1,14.250498
-1.19537,1,14.514103
-1.688404,1,14.777057
-1.077193,1,15.049104
-1.583562,1,15.305757
-1.670104,1,15.578135
-1.289666,1,15.918507
-1.741792,1,16.171587
-1.584602,1,16.458787
-1.547206,1,16.748604
-1.749347,1,17.042709
-1.73357,1,17.27834
-1.218511,1,17.575755
-1.131638,1,17.787019
-1.605703,1,18.063253
-1.721702,1,18.28829
-1.509661,1,18.479405
-1.451809,1,18.700859
-1.316835,1,18.951272
-1.647696,1,19.167444
-1.336904,1,19.426712
-1.572967,1,19.646908
-1.519218,1,19.902586
-1.628357,1,20.176121
-1.569312,1,20.381501
-1.565207,1,20.588939
-1.314241,1,20.85743
-1.548229,1,21.076439
-1.584196,1,21.290831
-1.678383,1,21.541157
-1.685012,1,21.732008
-1.56455,1,21.962305
-1.808754,1,22.199327
-1.718271,1,22.411252
-1.600712,1,22.653398
-1.893091,1,22.86207
-2.042851,1,23.075881
-1.339036,1,23.263659
-1.540207,1,23.500823
-1.330288,1,23.69253
-1.553459,1,23.944623
-1.575752,1,24.19331
-1.579408,1,24.433539
-1.619113,1,24.633667
-1.237274,1,24.860141
-1.653628,1,25.102134
-1.345966,1,25.318434
-1.766169,1,25.543554
-1.774426,1,25.780243
-2.202707,1,25.96568
-1.71327,1,26.153275
-1.586989,1,26.394383
-1.719392,1,26.623401
-1.237641,1,26.854618
-1.321753,1,27.184146
-1.595175,1,27.389729
-1.684475,1,27.592841
-1.550587,1,27.835419
-1.187828,1,28.080549
-1.890344,1,28.289583
-1.134742,1,28.513783
-1.584961,1,28.78847
-1.393733,1,28.990256
-1.660947,1,29.232429
-1.5739,1,29.458649
-1.627049,1,29.676213
-1.850441,1,29.881905
-1.216455,1,30.081829
-1.288149,1,30.356562
-1.44252,1,30.597523
-1.566442,1,30.818159
-1.592035,1,31.08738
-1.694055,1,31.300376
-1.71375,1,31.538248
-1.45255,1,31.755272
-1.878932,1,31.955695
-1.023449,1,32.180215
-1.874608,1,32.417394
-1.730245,1,32.626624
-1.487298,1,32.81901
-1.700681,1,33.079001
-1.008649,1,33.292514
-1.576949,1,33.527041
-1.227651,1,33.742826
-1.332282,1,33.95664
-1.21816,1,34.165411
-1.473182,1,34.363779
-1.705001,1,34.555091
-1.80632,1,34.763436
-1.672733,1,35.010357
-1.102694,1,35.230163
-1.238278,1,35.442029
-1.809249,1,35.638758
-1.328131,1,35.870805
