#{"t_start": 1775529205.7719986, "env_id": "None"}
r,l,t
-1.92451,1,2.49496
-1.767187,1,2.761838
-1.717412,1,2.982486
-1.035992,1,3.277774
-1.582566,1,3.552678
-1.650475,1,3.758637
-1.286872,1,3.965595
-1.182112,1,4.201977
-1.513344,1,4.435001
-1.693062,1,4.623708
-1.289312,1,4.896941
-1.930567,1,5.158538
-1.335325,1,5.404492
-1.650163,1,5.648982
-1.74505,1,5.898463
-1.948071,1,6.126209
-1.498142,1,6.4103
-1.039515,1,6.669875
-1.336839,1,6.938984
-1.323166,1,7.165805
-1.269317,1,7.480872
-1.293838,1,7.743588
-1.65853,1,8.073273
-1.539407,1,8.411503
-1.622382,1,8.706798
-1.577703,1,8.969592
-1.235556,1,9.262722
-1.234958,1,9.600631
-1.218106,1,9.847205
-1.834241,1,10.143293
-2.053723,1,10.388889
-1.561414,1,10.673067
-1.617504,1,10.907938
-0.93759,1,11.156059
-1.869583,1,11.422734
-1.643341,1,11.6847
-1.648491,1,11.927494
-1.150565,1,12.154298
-1.400038,1,12.432821
-2.018027,1,12.709644
-1.645482,1,12.941145
-1.222866,1,13.227576
-1.689999,1,13.507105
-1.754917,1,13.729665
-1.579027,1,14.019289
-1.115705,1,14.274298
-1.666266,1,14.510805
-1.422552,1,14.788507
-1.474813,1,15.006532
-1.519039,1,15.285101
-2.015729,1,15.614355
-1.679371,1,15.863792
-1.510918,1,16.145756
-1.195792,1,16.4661
-1.573491,1,16.709061
-1.652123,1,16.960342
-1.43861,1,17.266888
-1.412581,1,17.546298
-1.715891,1,17.835664
-1.631057,1,18.116481
-1.351473,1,18.344962
-1.477608,1,18.653578
-1.743982,1,18.966918
-1.804841,1,19.2227
-1.396835,1,19.461915
-1.230974,1,19.754964
-1.556998,1,20.044238
-1.628406,1,20.355792
-1.26002,1,20.627131
-1.78061,1,20.885576
-1.720115,1,21.161174
-1.96256,1,21.421453
-1.800408,1,21.687812
-1.845922,1,21.953768
-1.046188,1,22.175008
-2.185461,1,22.457254
-1.542041,1,22.709426
-1.710684,1,23.01577
-1.3613,1,23.314266
-1.35707,1,23.662095
-1.797137,1,23.906672
-0.978492,1,24.201655
-1.775877,1,24.451494
-1.633587,1,24.743067
-1.767392,1,25.03059
-1.497199,1,25.276641
-1.544896,1,25.535313
-1.517893,1,25.815772
-1.800757,1,26.146711
-1.760436,1,26.385943
-1.53971,1,26.688561
-1.368266,1,26.95991
-1.560467,1,27.2528
-1.691556,1,27.553188
-1.873276,1,27.860105
-1.86279,1,28.136334
-1.15227,1,28.430915
-1.463129,1,28.682453
-1.804988,1,28.97601
-1.26454,1,29.224651
-1.896695,1,29.505056
-1.084749,1,29.753497
-1.75374,1,30.030972
-1.690212,1,30.283771
