#{"t_start": 1775524416.8945177, "env_id": "None"}
r,l,t
28.094694,12,9.110079
28.908205,13,16.881744
28.126114,14,17.871127
28.116311,13,18.901553
29.908613,14,19.952311
25.545241,10,21.229294
28.343316,12,22.709934
26.682577,12,24.434702
33.053634,17,25.755245
28.41741,12,27.167879
109.963571,74,34.079089
26.007238,11,34.691521
24.619674,10,35.72027
24.375414,10,36.669904
26.797047,11,37.672471
27.52592,12,39.530453
27.565237,14,40.882618
30.551603,14,42.274192
28.064753,11,43.261911
23.317485,9,44.528409
26.699817,10,46.32996
27.433593,12,48.018007
28.111375,15,49.598688
24.757455,10,51.011052
34.616631,16,52.386856
25.849815,10,53.604389
29.32414,13,54.935575
25.976651,11,56.270111
125.964053,78,62.125472
132.985926,80,69.827065
27.621167,13,70.815414
56.905,70,76.129441
24.172997,9,77.378993
35.600152,17,79.176282
27.433677,11,80.441243
26.424785,11,82.139062
29.072483,14,83.489866
27.215671,11,85.381258
27.717384,12,86.799464
25.837612,10,87.719364
24.289716,9,88.683504
26.197531,11,89.633674
169.85832,80,97.812652
26.143448,11,98.816292
33.306036,16,100.285527
29.37155,14,101.61683
29.32224,12,103.093318
24.826283,10,104.355736
24.393656,10,105.808802
29.060785,14,106.731827
28.286959,13,108.100284
27.672209,14,109.548368
26.621988,11,111.257342
103.47202,76,118.340832
27.845154,13,119.863947
24.361517,75,123.606938
29.686739,13,125.047248
88.753799,67,131.311405
28.120301,12,132.469422
28.770613,12,133.365757
28.978349,13,134.378272
28.747297,14,136.241181
27.874414,12,138.044464
30.578957,14,140.813637
27.591341,11,141.921085
28.159847,14,143.187078
25.522429,11,143.707415
26.202111,10,144.331104
22.309818,9,145.650374
27.358474,11,146.564064
25.122841,11,147.527104
33.084997,16,149.335122
28.931772,14,150.720894
27.840477,12,152.172356
28.967429,12,153.924117
26.77513,12,155.395207
25.621973,12,156.36085
27.143197,11,157.351452
24.001146,11,158.781361
28.993878,12,160.27404
26.976527,11,161.203307
24.778177,11,162.168812
25.459068,12,163.121727
27.820177,14,164.121917
26.798238,11,164.979866
24.624161,11,166.828116
28.45545,15,168.122794
26.637372,11,169.429064
52.630401,70,174.16898
33.058502,15,175.878937
35.380861,19,178.755518
26.268436,12,180.352627
24.668435,10,181.213596
24.412559,10,182.55634
174.224545,76,188.828266
28.877507,12,190.758979
24.814679,10,191.259495
26.435045,12,192.165962
28.005377,12,193.553083
25.609626,11,194.182884
23.843444,10,195.129227
28.952336,12,196.420589
95.584044,79,202.746439
27.517839,11,203.678012
27.679498,14,204.656363
24.99904,11,205.626417
25.904562,11,206.979491
27.533398,11,208.368971
28.257836,13,209.377012
27.499617,12,210.651636
28.541746,12,211.938864
125.185648,75,219.410104
25.627575,12,220.819502
109.758748,71,227.54634
28.465565,14,228.960088
28.256532,13,230.290027
27.7898,12,231.656295
23.252318,9,232.561027
26.079754,10,233.77721
28.765653,13,234.730279
115.189684,83,242.222464
23.239298,9,243.145643
28.198839,12,244.448854
31.855632,14,245.470302
27.60993,11,246.544906
31.710151,15,247.99809
25.455369,12,249.074084
26.485839,11,249.660846
24.083737,10,250.610619
26.416041,11,251.41799
25.497634,10,252.318149
31.841558,16,253.792631
29.41317,13,254.892479
88.113881,81,267.31764
147.582493,79,274.003527
25.291818,11,275.418941
29.776977,14,276.793571
26.237542,11,278.217315
26.377078,11,279.796242
27.227724,12,281.222983
24.35525,11,282.132117
44.498341,78,285.710224
99.160811,66,292.36666
29.864961,13,293.014767
28.634875,13,294.018862
26.228644,12,294.695616
37.685024,18,296.458545
25.537585,10,297.058506
27.886182,11,298.021936
26.750842,11,298.99781
24.260912,9,299.873721
29.432152,12,301.257988
25.188146,10,302.563204
23.572371,9,303.443159
28.820638,13,304.456854
26.249662,10,305.825337
25.042451,10,306.35021
28.194902,12,306.93435
27.192649,13,307.523759
29.75229,15,308.496092
61.774631,81,315.65386
25.617532,11,316.652085
29.725099,12,318.397062
28.87053,13,319.828853
25.702852,12,320.843534
29.592333,13,321.482999
26.914409,11,321.986527
23.700848,71,327.821146
27.380205,12,329.27823
133.787468,77,337.341666
28.71126,13,338.685221
154.773759,80,343.875181
32.017374,15,345.608224
127.975974,77,352.703325
29.299492,12,354.262513
26.689306,10,357.028341
27.943967,13,358.394373
26.63347,10,359.328038
23.128193,10,360.637636
25.403622,11,362.037673
81.937599,78,368.817284
150.049483,77,376.994078
157.463324,77,384.208909
