#{"t_start": 1775688821.569233, "env_id": "None"}
r,l,t
-4.425472,12,7.660374
-4.7268,12,8.17046
-0.832394,64,10.87491
4.143342,140,16.699616
-56.688303,101,24.020054
-13.884064,12,24.677429
-2.744303,12,25.233049
-5.688735,12,25.840313
-1.039695,67,28.833215
-16.859692,32,30.344056
-10.208819,12,30.936373
-10.260341,12,31.482331
-6.6468,15,32.191426
-11.345945,12,34.009301
-11.125178,12,34.560269
-8.996389,15,35.282605
-66.635319,140,41.362865
-3.30174,12,41.887764
-5.295326,78,48.436425
-9.306769,12,48.982016
-13.589566,34,50.523191
103.470385,140,56.764665
-16.635863,12,57.304413
-12.556713,16,58.00359
-2.182593,18,64.649471
-15.440095,12,65.236735
-9.253701,38,70.761701
-10.413273,24,71.873445
13.937383,140,78.156214
-3.054426,12,78.730094
-3.7984,12,79.29897
-15.738623,140,87.429934
-9.898477,12,88.000431
-9.777698,12,88.624661
-4.133214,12,89.172769
8.993932,57,91.770867
-7.662401,76,97.58933
-70.642001,140,103.848657
-3.529503,12,104.409894
-14.497824,12,104.892845
-8.555554,12,105.443539
3.363676,17,106.19188
-4.294721,12,106.711144
-8.403866,12,107.256588
-9.290435,12,107.804847
-8.689673,25,110.55693
-5.484586,12,110.910646
-3.656495,12,111.277612
-10.276575,12,111.671759
11.598384,37,112.745545
0.790658,37,113.84403
-1.976347,24,114.567377
-12.088623,12,114.957622
-3.373462,12,115.333192
-15.02687,12,115.715398
2.954237,63,122.304516
-9.522919,12,122.857615
-4.153481,12,123.254771
-3.324363,12,123.608594
-10.250941,12,123.967818
-10.098395,12,124.379822
-12.320197,17,124.882527
-4.326517,12,125.273661
-10.803636,12,125.639943
-3.712618,12,126.012671
-9.544108,12,126.392272
-2.508273,19,126.989742
-3.342512,12,127.374684
-9.562213,12,127.737262
-4.927419,13,128.125563
-4.79472,140,132.48085
31.663326,140,136.648126
3.010603,140,141.215013
-3.645146,12,141.62562
-15.130495,25,142.391634
81.288011,140,146.609524
-10.801687,12,147.204178
-4.228525,12,147.599339
-2.851625,12,147.975393
-4.076953,12,148.36659
-3.396063,12,148.739434
-10.562498,12,149.109266
-9.569289,12,149.494821
14.716028,140,154.745512
0.770307,20,155.386167
-3.504821,83,158.068431
-2.315103,12,158.462017
-76.513955,140,162.825557
-7.647385,12,163.200376
-15.560439,12,163.595667
-12.649671,12,164.248235
-4.358149,12,164.611312
-16.248215,12,164.97552
-7.366903,31,166.009311
-2.929248,12,166.448456
-60.185835,108,169.681624
-3.330343,12,170.086168
-3.239949,37,171.238899
-7.310643,33,172.499021
-3.413306,12,172.868119
-13.395672,12,173.258451
12.081597,140,177.700166
-3.07586,12,178.078427
-9.068444,12,178.441186
-9.009675,12,178.839968
-11.52666,12,179.197549
-10.779023,36,180.303922
-8.609912,12,180.912619
42.99966,140,184.957955
-16.012754,12,185.362167
82.838773,140,196.205738
-9.195026,12,196.586408
-10.617868,12,196.977592
-0.267202,71,199.217832
51.164667,140,204.240675
-8.500655,12,204.68907
-3.484988,12,205.141733
-79.212131,140,209.890352
-3.890506,12,210.341867
2.319844,99,213.878501
0.891365,140,218.587769
-15.168241,12,219.000493
-3.046497,12,219.442331
99.472048,140,224.243144
-10.374752,12,224.654056
-11.583928,12,225.058633
-7.121017,17,225.617251
-1.898109,21,228.320366
