#{"t_start": 1775520290.4720619, "env_id": "None"}
r,l,t
147.781134,52,4.197672
214.536662,81,6.941524
229.735489,87,10.037822
121.017108,43,12.031152
202.967127,81,15.022449
228.896413,86,18.496907
88.116823,29,19.752462
68.018896,24,21.153656
172.806509,62,23.983502
76.23656,26,25.529164
139.041337,49,27.078303
223.359123,84,30.241644
134.373515,47,33.002709
214.712476,85,37.05071
158.034332,56,39.198134
222.640834,87,42.432494
119.665984,42,44.276953
227.279627,83,47.864565
193.101172,71,50.236756
66.522538,22,51.619795
231.96276,88,56.008565
218.715726,85,59.169217
141.70876,54,61.029236
212.770055,83,64.305694
216.313215,84,69.058722
161.5319,57,70.975861
97.544118,33,72.984201
226.53568,87,75.978987
212.469028,84,79.599573
139.972107,49,81.169664
236.001645,83,84.259089
241.803129,88,88.433568
230.254011,85,91.72625
233.116072,87,94.908412
208.481842,83,99.301043
229.95505,86,102.186902
168.899651,60,104.222295
224.960725,85,121.287203
222.013556,84,124.947011
208.368266,83,128.044321
230.574061,87,130.536394
205.639934,84,135.244735
110.400545,38,137.01492
226.417817,86,139.878719
217.212262,83,143.637941
224.588406,83,146.397435
234.884794,88,149.431171
84.653462,30,151.048951
213.544361,86,154.784812
185.609981,67,157.602629
212.378369,84,160.419202
164.800334,61,163.289764
214.103009,83,166.368951
132.387035,52,168.255749
210.084133,80,171.0737
179.11264,70,174.108579
191.113622,83,177.368116
227.868879,86,180.610153
203.470148,86,184.020294
93.873823,33,185.220869
221.609366,84,188.565675
227.255201,86,191.760224
155.794525,55,194.616649
231.522174,86,197.488785
217.434816,85,200.289485
193.486933,76,203.744942
214.896807,82,206.684392
233.347981,85,209.657793
220.595901,85,213.304922
213.385355,83,216.529443
151.548046,53,233.413502
217.678524,77,236.101371
217.513861,83,240.117918
237.148977,88,243.322756
226.829952,85,246.03554
233.96747,87,249.283598
225.952946,88,252.188962
220.498716,86,255.924797
180.974678,64,259.290593
130.006301,45,260.358105
210.4335,83,263.303367
214.831173,77,266.832064
215.451799,85,270.083194
223.121597,86,273.314961
217.181979,84,277.640729
233.167976,89,280.938461
213.146282,82,283.687384
88.205729,30,284.955783
183.089034,65,287.662121
233.256869,88,290.546287
223.235664,84,293.12416
211.617664,84,297.029531
215.073969,82,299.856348
233.477434,86,302.655331
227.224357,87,307.019777
222.212746,83,309.729422
233.45206,82,312.52823
161.169521,58,315.191144
139.29203,51,317.979974
213.258068,83,321.716197
199.46404,79,325.058175
74.206179,25,326.234191
229.118379,86,329.958349
68.134414,25,346.09992
217.192507,86,349.018426
213.650564,83,352.275817
205.12957,83,355.999275
206.676208,80,358.818281
227.983331,87,361.770627
