#{"t_start": 1775693697.2562869, "env_id": "None"}
r,l,t
-4.568584,12,6.647124
-5.134882,12,7.003695
71.576949,140,11.213832
5.081143,140,15.519893
-8.93745,12,15.911565
-15.400053,12,16.302449
-3.689577,12,16.646852
-9.377281,12,17.023269
-9.512186,12,17.406711
-2.270253,68,19.430012
-2.646024,101,22.666617
-11.050231,12,23.06341
-9.148466,12,23.430003
-4.666522,12,23.803385
-49.464329,140,27.820603
5.355761,19,28.37917
-15.53338,12,28.729317
5.899823,140,32.904753
12.831173,55,34.574696
-13.663601,12,34.929292
-36.256699,110,38.358932
-3.453047,12,38.719033
-9.148746,25,39.452489
-3.069175,12,39.840213
-4.338695,12,40.187419
-4.64464,17,40.684317
22.019944,140,44.593523
-11.267685,12,45.152298
12.186004,140,49.025118
-29.502909,44,50.334139
-9.871994,12,50.719677
43.23355,70,52.970587
-16.703922,12,53.322303
-13.338303,12,53.709663
-9.472385,12,54.072666
-2.8261,12,54.42441
-8.968047,12,54.810509
-20.730025,97,57.644646
-3.13231,12,58.013299
-4.018907,12,58.378815
17.046222,140,62.740347
-2.948497,12,63.138448
-10.698486,12,63.490403
-8.045262,12,63.885635
-9.706105,12,64.247387
5.055416,18,64.806195
10.316554,31,65.735408
-3.984815,12,66.08939
4.203351,38,67.182915
-13.99324,12,67.566614
-3.609557,12,67.95721
-10.078707,12,68.555622
-9.752649,71,70.652066
3.352745,20,71.25843
-4.118324,12,71.626489
-8.258755,24,72.365266
0.691705,28,73.253003
-9.653746,12,73.650709
-9.63069,12,74.057354
-1.137205,140,78.330383
-3.828512,12,78.672789
-62.702584,140,82.878857
-10.689417,140,87.224609
-16.045707,12,87.601891
-60.194129,140,91.996866
-14.661374,12,92.406558
19.067206,140,96.358038
-45.611779,140,100.548495
-15.479675,12,100.903699
-8.575396,12,101.262689
5.96344,140,105.2533
0.997076,17,105.775961
-14.391267,18,106.368236
-45.402813,127,110.521414
-12.39276,12,110.934378
-0.848956,100,113.83544
-7.568344,40,115.180436
-10.015704,12,115.57312
16.615467,41,116.839536
-6.901563,12,117.238712
-8.160103,21,117.926684
-3.030239,12,118.284531
-3.728021,12,118.664783
-11.119729,20,119.268697
-7.605157,12,119.664088
0.316402,12,120.064362
-3.44664,12,120.416744
-2.807038,12,120.767961
-9.721558,12,121.119616
-8.933318,12,121.485699
-14.648825,12,121.888522
-10.806751,12,122.242119
-10.130896,12,122.622458
-8.392745,12,122.989537
10.297295,140,127.287355
-8.089991,12,127.688005
5.444375,77,130.10972
-59.06612,140,134.708677
-14.783449,31,135.693531
-4.838641,12,136.0884
16.731118,140,140.617123
-8.036941,12,141.003127
-1.056918,22,141.753351
-9.689159,140,145.828998
-17.072671,12,146.214937
-4.141551,12,146.576175
43.904667,86,149.224365
-3.824005,12,149.585208
-4.235491,12,149.97892
-8.658784,12,150.343322
-7.809266,12,150.725472
-14.67102,12,151.093106
-3.450338,12,151.452255
18.170746,140,155.664057
18.296604,114,166.975505
-9.407957,12,167.32136
-9.0109,12,167.695341
-14.13981,12,168.091271
9.74908,27,168.886799
-36.824305,104,172.355758
7.226732,66,174.307452
-5.605162,12,174.689458
-14.89791,12,175.045213
-43.330042,100,178.047818
-24.97987,140,182.431407
-1.044836,140,186.681239
9.972942,140,190.71293
19.899719,33,191.67356
12.722465,140,196.119881
-20.67651,51,197.663662
