#{"t_start": 1775528852.6799426, "env_id": "None"}
r,l,t
-1.750108,1,2.038937
-1.059858,1,2.292044
-1.247166,1,2.503057
-1.256424,1,2.776131
-1.858075,1,2.957262
-1.137577,1,3.124785
-1.451504,1,3.33364
-1.558594,1,3.61491
-1.828315,1,3.808875
-1.741827,1,3.993008
-1.704348,1,4.215913
-1.679062,1,4.556975
-1.677678,1,4.767883
-1.536439,1,4.947671
-1.581211,1,5.207956
-1.787806,1,5.366942
-1.772548,1,5.568515
-1.63369,1,5.785084
-1.544174,1,5.962937
-1.806732,1,6.144353
-1.038212,1,6.399426
-1.707559,1,6.610057
-1.544128,1,6.847658
-1.655964,1,7.102665
-1.816345,1,7.28688
-1.585548,1,7.50813
-1.649755,1,7.721557
-1.469515,1,7.880862
-1.684409,1,8.073399
-1.66785,1,8.257974
-1.792547,1,8.463665
-1.535768,1,8.720125
-1.701589,1,8.885932
-1.629983,1,9.090006
-1.371086,1,9.277565
-1.909591,1,9.496926
-1.786811,1,9.740242
-1.5701,1,9.954248
-1.524487,1,10.176363
-1.495354,1,10.362957
-1.594096,1,10.591289
-1.580301,1,10.817849
-1.2196,1,11.000028
-1.883673,1,11.203161
-1.636808,1,11.376029
-1.135239,1,11.570208
-1.674307,1,11.735948
-1.685472,1,11.91601
-1.612238,1,12.085779
-1.224555,1,12.253911
-1.82315,1,12.475617
-1.58918,1,12.671004
-1.582138,1,12.917751
-2.05719,1,13.172823
-1.306063,1,13.34537
-1.619123,1,13.530967
-2.213301,1,13.742579
-1.328197,1,13.966884
-1.768282,1,14.193121
-1.87901,1,14.358494
-1.858851,1,14.542771
-1.147428,1,14.816696
-1.377813,1,15.014432
-1.555805,1,15.267112
-1.89106,1,15.492134
-1.890474,1,15.690983
-1.205964,1,15.885851
-1.652944,1,16.09092
-1.677508,1,16.240435
-1.382204,1,16.46412
-1.561467,1,16.672953
-1.65205,1,16.85728
-1.117578,1,17.043342
-1.618164,1,17.283764
-1.580775,1,17.531203
-1.948236,1,17.695134
-1.760234,1,17.902493
-1.28846,1,18.169323
-1.650922,1,18.380005
-1.678276,1,18.620432
-1.459432,1,18.824519
-0.978471,1,19.008871
-1.709676,1,19.215092
-1.853567,1,19.456151
-1.994945,1,19.695039
-1.654148,1,19.927469
-1.851802,1,20.136565
-1.631793,1,20.359718
-1.781228,1,20.59482
-1.824139,1,20.837605
-2.041799,1,21.095769
-1.596443,1,21.284497
-1.371029,1,21.466519
-1.540863,1,21.742641
-1.138696,1,21.952576
-1.209777,1,22.122356
-1.226021,1,22.29049
-1.179106,1,22.456199
-1.937087,1,22.605907
-1.850234,1,22.832404
-1.820514,1,23.044116
-1.809206,1,23.245849
-1.233853,1,23.45961
-1.358592,1,23.707563
-1.237404,1,23.912676
-1.473277,1,24.115359
-1.251005,1,24.319441
-1.978416,1,24.547427
-1.719504,1,24.76489
-1.840335,1,24.957133
-1.527116,1,25.201603
-1.9782,1,25.379792
-1.390129,1,25.599226
-1.870375,1,25.777813
-1.23882,1,25.97822
-1.195259,1,26.20627
-1.279515,1,26.437267
-1.613368,1,26.678781
-1.345131,1,26.888571
-1.06433,1,27.145433
-1.302518,1,27.359238
-1.759218,1,27.584562
-1.844172,1,27.865852
-1.740027,1,28.055704
-1.281751,1,28.240071
-1.642091,1,28.412756
-1.487679,1,28.656818
-1.168276,1,28.855823
-1.294957,1,29.078904
-1.154317,1,29.27735
-1.744355,1,29.517757
-1.885745,1,29.733698
-1.75024,1,29.960475
-1.404152,1,30.165254
-1.871909,1,30.359199
-1.483834,1,30.593066
-1.759554,1,30.778005
-1.825121,1,30.997478
-1.578875,1,31.222967
-1.168812,1,31.402627
-2.051667,1,31.651056
-1.686315,1,31.903665
-1.480547,1,32.06472
-1.475482,1,32.283902
-1.688632,1,32.513663
-1.514279,1,32.783914
-1.514221,1,33.013632
-1.561503,1,33.22253
-1.576466,1,33.483572
-1.880331,1,33.667408
-1.429044,1,33.863749
-2.092741,1,34.139204
-1.707308,1,34.352787
-1.573094,1,34.573769
-1.192669,1,34.780487
-1.591316,1,34.979733
-1.670037,1,35.176891
-1.690997,1,35.408878
-1.589184,1,35.622271
-1.318085,1,35.928916
-1.472358,1,36.150222
-1.738958,1,36.435946
-1.631584,1,36.718659
-1.720744,1,37.489092
-1.457518,1,37.83882
-1.780894,1,38.185922
-1.298877,1,38.572838
-1.399225,1,38.860005
-1.300379,1,39.154257
-1.753367,1,39.314749
