#{"t_start": 1775657354.4056156, "env_id": "None"}
r,l,t
-4.454468,12,16.933981
-5.210683,12,17.929324
79.238394,140,28.479035
-1.873057,140,38.92184
-9.372116,12,39.883003
-14.913772,12,40.932928
5.276028,24,42.806609
-9.55331,12,43.83272
-4.877846,24,45.727719
-2.74945,44,49.201978
-0.678165,96,56.635149
-11.091686,12,57.709939
-8.699655,12,58.724887
-4.798935,12,59.660659
-15.981674,12,60.653572
7.887858,27,62.766908
-15.379363,12,63.819614
17.256577,140,74.302153
-8.690187,12,75.244243
-9.366113,12,76.418925
-12.005922,39,79.313164
-8.969722,12,80.270675
16.757017,140,91.06003
-16.353114,12,92.054971
-11.513316,12,93.048952
-8.363414,23,106.085837
-1.346336,16,107.398349
-9.777272,22,109.082399
0.624913,43,111.906587
-2.811074,12,112.843792
-4.010421,12,113.752283
-16.621095,140,122.882915
-3.584903,12,123.721638
-4.101949,12,124.877838
-9.543046,12,125.717772
12.119966,28,127.751335
6.862213,140,136.618463
-8.201796,12,137.530906
-11.354477,20,139.043859
-2.016285,52,143.014277
27.938016,140,152.34876
-2.266733,52,155.761738
-4.256186,12,156.675811
-12.836165,12,157.60652
-11.090061,12,158.599386
2.663696,27,160.743724
-12.882757,12,161.656197
-24.484948,97,167.616515
-3.228081,12,168.42543
50.439185,122,186.439714
-5.012864,12,187.538391
6.120772,22,189.168676
-8.561251,29,191.132296
1.15612,19,192.492627
-2.341049,18,193.746336
-8.893972,12,194.625288
-3.920372,12,195.467344
-5.986178,46,198.490085
80.38787,140,207.375047
0.515733,28,209.169749
7.454941,140,217.534103
-14.17048,121,224.925022
-14.29901,12,225.76435
-7.995064,12,226.611264
13.72135,140,235.155857
-8.374471,12,236.146156
62.93951,140,244.65712
78.647778,140,264.522404
-9.93867,12,265.381185
5.882727,140,273.981923
4.734596,58,278.007365
19.093589,140,286.958684
-77.965973,140,296.175901
-12.754568,140,305.071269
25.038603,140,313.963883
10.386282,140,340.78021
-2.959904,140,349.22085
-13.511854,12,350.064903
3.121164,75,355.035396
-3.556234,12,355.839453
4.572165,30,357.772228
18.471167,140,366.852567
97.695737,140,375.930982
-7.899171,12,376.835807
-3.692377,20,378.180826
-6.097369,51,381.568185
44.515709,140,389.824742
-51.44439,140,399.058563
-13.954579,12,399.930864
-8.244831,140,418.642014
-9.731157,12,419.464123
-9.576759,12,420.387197
