#{"t_start": 1775521256.2515368, "env_id": "None"}
r,l,t
208.487826,81,20.755327
203.14286,79,23.637802
208.277736,83,26.839588
210.636385,82,30.79809
212.393556,82,33.76988
218.13024,82,36.723458
162.925721,59,39.842885
69.318885,25,40.639018
209.888307,79,43.768937
205.61385,80,46.79069
193.21247,77,50.688508
222.002177,82,53.825422
216.528723,85,56.869039
204.285929,75,60.688806
216.007282,82,64.427304
184.159613,66,66.731235
205.193037,80,69.715335
207.317483,82,73.859254
175.949754,63,75.652051
202.231524,81,78.586788
217.355389,84,83.266599
159.32002,60,86.073063
217.57325,81,89.073636
212.650559,82,93.073825
210.986369,81,96.092973
210.562077,78,99.51682
210.36221,80,103.590815
204.955185,80,106.367712
215.641772,82,109.303463
214.901849,82,113.05483
201.22758,77,116.615279
207.771481,81,119.536855
215.588135,80,136.652218
177.71853,71,140.838948
170.600144,68,143.69994
217.85063,83,146.56154
197.241529,82,150.860345
208.97991,83,153.852292
216.156224,82,157.038469
212.944418,81,160.561244
204.682004,80,163.995461
211.264212,81,166.88814
205.877298,79,169.852861
200.734305,80,174.166406
191.855044,76,176.912745
226.101404,83,179.672483
144.359895,50,182.176673
204.740398,80,185.365095
213.180599,82,188.490478
203.623832,81,192.398736
199.922158,79,195.354228
196.972064,78,198.247504
213.52246,81,201.103064
208.807101,81,204.883371
202.341406,79,207.747855
206.38125,79,210.777162
194.222983,70,214.862064
147.971609,54,217.482564
210.553575,81,220.539322
195.876065,82,224.156053
204.998176,80,227.073236
188.786001,70,229.897362
217.454116,81,232.811474
201.510846,84,236.57812
182.111721,75,255.356281
89.973552,31,256.775163
222.917926,84,260.71432
202.700555,79,263.762375
210.071046,79,266.867206
217.951537,83,270.061033
215.135665,83,274.156467
207.836518,81,276.889797
24.523014,11,277.456504
204.579318,80,280.222317
212.981952,82,284.213154
209.482963,77,287.254381
202.99773,82,289.932895
226.981689,84,294.802095
206.023483,81,297.845313
209.778853,81,300.736364
205.776811,80,305.237949
207.697436,78,308.134643
201.080951,82,311.176187
223.385446,83,314.954255
210.09129,82,317.752671
206.439095,82,320.830995
188.59936,82,324.630213
215.572805,83,327.554785
211.417714,80,330.48749
218.44463,84,334.60926
206.639056,80,337.823993
208.94864,82,340.702598
203.557126,78,343.82714
224.442405,83,347.784209
209.448324,82,350.765494
168.591644,62,353.41748
219.891271,83,357.151082
80.146997,28,373.497397
201.572892,81,375.956404
210.825917,82,378.941744
209.864682,83,382.590986
216.342304,82,385.562912
207.629313,82,388.442913
210.523119,83,392.181972
208.327184,83,395.303152
202.37837,79,398.542649
73.646771,31,400.279725
