#{"t_start": 1775523386.045207, "env_id": "None"}
r,l,t
-97.825725,80,18.326981
49.869562,78,20.676134
37.289024,83,37.902717
26.264462,11,39.218471
106.836157,82,43.276806
97.451822,85,46.180456
82.123774,81,48.71656
79.57955,81,51.922659
77.141528,81,54.733313
94.307303,85,57.755226
-11.140604,75,61.203888
58.106047,81,64.166354
100.757161,83,67.708737
-39.085973,81,71.287123
81.706765,81,74.221069
80.799186,82,76.969711
120.101272,83,80.680484
75.427155,82,83.440244
104.390317,85,87.40426
85.143843,83,91.624463
67.463908,81,94.073179
116.481956,76,96.943197
112.310202,80,100.540862
100.217368,82,103.589799
67.864039,81,106.585176
127.175613,81,109.424764
92.145452,83,113.101218
-45.684613,77,115.950259
92.235787,83,118.932544
93.456931,81,122.78947
88.406582,83,125.670112
87.006787,80,128.794789
98.505981,82,132.309979
85.96551,81,135.216867
72.814909,81,152.396595
106.069856,82,155.995021
77.447286,80,158.815086
107.669521,81,161.567323
82.866862,70,164.652833
127.940848,82,168.650156
124.603913,81,171.361801
132.699392,82,175.811966
91.392127,83,179.017736
22.157831,10,179.551019
117.110165,85,182.69639
-6.527163,77,186.244619
119.772371,76,189.080672
53.107125,83,191.808858
117.534489,82,194.607423
115.201746,83,198.9637
-21.239073,81,201.864582
90.435649,77,204.762426
90.09825,81,208.964275
109.626588,79,211.806908
24.403499,12,212.343286
149.683981,82,215.081572
-26.021016,75,218.574528
22.827686,10,219.534086
110.470298,83,222.910109
-4.446719,78,225.630023
120.921264,77,229.350789
23.378968,12,229.94165
124.651758,80,232.786955
104.91501,77,235.598289
95.175619,80,239.635495
88.479068,83,242.807022
24.577557,14,243.674699
155.152986,79,246.360382
79.563797,78,249.637025
118.754315,80,266.655131
121.712472,81,269.449628
99.832632,81,273.038231
92.786468,82,276.35197
25.572068,11,277.302975
-20.832561,83,280.23667
129.519469,83,284.09989
103.887638,82,287.064229
134.109413,81,290.225127
23.040523,10,291.179695
119.386884,77,294.412954
190.271414,84,297.974971
82.710267,82,300.72876
191.714243,80,304.275611
138.011961,80,307.153056
24.268782,10,308.033693
122.758573,82,310.946673
78.082606,77,313.831111
141.124204,82,317.708937
153.557508,83,320.530326
138.3466,83,323.27549
-25.206408,78,327.260972
142.878328,80,330.007508
159.688043,83,333.068058
148.625041,81,336.524185
143.497636,82,339.507331
170.780967,77,342.265723
73.607616,82,346.8673
24.732029,11,347.905926
90.565135,80,350.71329
23.963483,12,351.618717
179.070567,79,353.881979
153.195905,79,357.05356
144.304667,82,360.230576
137.377109,79,363.332997
